app_id,genre
318950,Action
318950,Adventure
319050,Indie
319050,RPG
319050,Strategy
319140,Action
319140,Indie
319170,Action
319170,Adventure
319250,Action
319250,Adventure
319250,Indie
319250,RPG
319400,Adventure
319450,Adventure
319450,Indie
319510,Indie
319510,Simulation
319630,Action
319630,Adventure
319740,Indie
319740,Strategy
319760,Indie
319760,Strategy
319780,Simulation
319850,Casual
319850,Indie
319850,Simulation
319970,Adventure
319970,Indie
320040,Adventure
320040,Indie
320040,RPG
320140,Action
320140,Casual
320140,Indie
320140,Racing
320140,Simulation
320140,Sports
320150,Action
320150,Adventure
320150,Indie
320240,Action
320240,Adventure
320240,Indie
320300,Racing
320300,Simulation
320320,Action
320320,RPG
320340,Adventure
320340,Indie
320340,Simulation
320340,Strategy
320400,Casual
320400,Strategy
320430,Casual
320430,Strategy
320820,Adventure
320820,Indie
321060,Indie
321060,Simulation
321160,Casual
321160,Indie
321160,Sports
321190,Adventure
321260,Action
321260,Indie
321270,Action
321290,Simulation
321370,Adventure
321370,Indie
321400,Action
321400,Casual
321400,Free to Play
321400,Indie
321400,Sports
321450,Racing
321450,Simulation
321560,Action
321560,Indie
321840,Adventure
321840,Casual
321840,Free to Play
321840,Indie
321840,Simulation
321920,Action
321920,Adventure
321920,Indie
321940,Action
321940,Indie
321940,RPG
321980,Adventure
321980,Indie
322080,Action
322080,Indie
322110,Action
322110,Indie
322170,Action
322170,Indie
322330,Action
322330,Adventure
322330,Indie
322330,RPG
322330,Simulation
322330,Strategy
322440,Action
322440,Adventure
322440,Indie
322500,Action
322500,Indie
322630,RPG
322680,Action
322680,Adventure
322680,Indie
322900,Indie
322900,Strategy
322910,Action
322910,Indie
322910,Strategy
323060,Casual
323060,Indie
323060,RPG
323060,Strategy
323190,Simulation
323190,Strategy
323220,Action
323220,Adventure
323220,Indie
323220,RPG
323270,Casual
323270,Indie
323450,Action
323450,Adventure
323450,RPG
323470,Action
323490,Adventure
323490,Casual
323490,Indie
323580,Action
323580,Adventure
323580,Indie
323850,Action
323850,Indie
324080,Action
324080,Adventure
324080,Indie
324080,RPG
324080,Early Access
324140,Action
324140,Casual
324160,Adventure
324160,Casual
324170,Nudity
324170,Indie
324190,Action
324190,Adventure
324190,Indie
324190,Simulation
324190,Early Access
324260,Action
324260,Indie
324260,RPG
324260,Simulation
324260,Strategy
324310,Simulation
324470,Indie
324470,Racing
324470,Early Access
324510,Action
324510,Adventure
324510,Indie
324510,Massively Multiplayer
324510,RPG
324520,Action
324520,Indie
324520,Strategy
324650,Action
324650,Adventure
324680,Strategy
324710,Adventure
324710,Casual
324710,Indie
324800,Action
324800,Adventure
324810,Action
324810,Free to Play
324810,Indie
325060,Indie
325120,Adventure
325120,Casual
325120,Indie
325160,Adventure
325160,Indie
325420,Action
325420,Adventure
325420,Indie
325420,Racing
325420,Simulation
325420,Sports
325420,Early Access
325520,Adventure
325520,Casual
325520,Indie
325730,Action
325730,Adventure
325730,Casual
325730,Indie
325730,RPG
325730,Strategy
325790,Indie
325790,RPG
325790,Strategy
325930,Action
325930,Adventure
325930,Indie
326060,Adventure
326060,Casual
326060,Indie
326340,Action
326340,Adventure
326340,Sports
326380,Adventure
326380,Casual
326480,Adventure
326480,Casual
326480,Simulation
326520,Casual
326590,Action
326590,Simulation
326590,Sports
326590,Strategy
326730,Adventure
326730,Indie
326730,RPG
326840,Action
326840,Adventure
326840,Indie
326950,Adventure
326950,Indie
326950,RPG
327060,Action
327060,Indie
327150,Action
327150,Indie
327150,RPG
327150,Strategy
327220,Adventure
327220,Indie
327260,Indie
327310,Action
327310,Casual
327310,Indie
327380,Adventure
327380,Simulation
327400,Adventure
327400,Simulation
327440,Action
327440,Adventure
327440,Casual
327440,Indie
327440,RPG
327450,Adventure
327450,Casual
327450,Indie
327500,Action
327500,Indie
327520,Action
327520,Adventure
327520,Indie
327560,Action
327560,Adventure
327560,Indie
327560,Simulation
327670,Indie
327670,RPG
327670,Strategy
327740,Action
327880,Action
327880,Indie
327890,Action
327890,Adventure
327890,Indie
327890,Simulation
327920,Adventure
327930,Adventure
327930,RPG
328070,Action
328070,Indie
328080,Indie
328080,Simulation
328080,Strategy
328220,Indie
328220,RPG
328220,Simulation
328270,Adventure
328270,Indie
328430,Adventure
328440,Strategy
328450,Strategy
328470,Action
328590,Action
328590,Adventure
328590,Indie
328710,Action
328710,Adventure
328710,Indie
328710,Early Access
328730,Casual
328730,Indie
328760,Action
328760,Adventure
328760,Casual
328760,Indie
328760,RPG
328760,Strategy
328900,Simulation
328940,Indie
329050,Action
329070,Action
329070,Indie
329070,Simulation
329070,Strategy
329070,Early Access
329110,Action
329110,Adventure
329110,Casual
329110,RPG
329110,Strategy
329110,Free to Play
329310,Action
329310,Adventure
329310,Indie
329340,Action
329340,Indie
329460,Action
329460,Adventure
329460,Indie
329460,Racing
329490,Action
329640,Action
329650,Action
330100,Action
330100,Indie
330100,RPG
330100,Simulation
330270,Action
330270,Indie
330270,RPG
330370,Action
330370,Casual
330370,Simulation
330420,Adventure
330460,Action
330460,Adventure
330460,Indie
330460,RPG
330460,Simulation
330460,Strategy
330460,Early Access
330580,Action
330580,Indie
330590,Action
330590,Simulation
330590,Strategy
330720,Strategy
330770,Action
330770,Indie
330770,Racing
330820,Adventure
330820,Indie
330840,Adventure
330880,Action
330880,Adventure
330880,Casual
330880,Massively Multiplayer
330880,RPG
330880,Early Access
331120,Action
331120,Adventure
331120,Indie
331210,Adventure
331210,Casual
331210,Indie
331390,Indie
331390,RPG
331390,Strategy
331440,Action
331440,Adventure
331440,Indie
331440,RPG
331450,Action
331450,Adventure
331460,Adventure
331460,Casual
331460,Indie
331480,Adventure
331480,Casual
331480,Indie
331500,Action
331500,Strategy
331510,Adventure
331510,Indie
331650,Action
331650,Indie
331650,Racing
331690,Action
331690,Adventure
331690,Indie
331720,Action
331720,Indie
331720,Strategy
331760,Adventure
331760,Indie
331880,Casual
331880,Simulation
331920,Simulation
331970,Action
331970,Adventure
331970,Strategy
332200,Action
332200,Adventure
332200,Indie
332250,Action
332250,Indie
332250,Racing
332260,Racing
332270,Action
332270,Adventure
332270,Indie
332370,Adventure
332370,Indie
332380,Adventure
332380,Casual
332380,Indie
332380,RPG
332490,Simulation
332490,Strategy
332500,Action
332500,Adventure
332500,Indie
332500,RPG
332500,Early Access
332530,Action
332530,Indie
332570,Action
332570,Adventure
332570,Indie
332570,Early Access
332610,Action
332610,Adventure
332610,Indie
332610,RPG
332830,Casual
332830,Indie
332880,Action
332880,Indie
332880,Strategy
333100,Adventure
333100,Indie
333100,Simulation
333100,Early Access
333250,Action
333250,Adventure
333250,Casual
333250,Indie
333250,RPG
333260,Adventure
333260,Casual
333260,Indie
333300,Adventure
333300,Indie
333300,RPG
333300,Strategy
333340,Action
333340,Adventure
333340,Casual
333340,Indie
333340,Racing
333340,RPG
333340,Simulation
333340,Early Access
333350,Strategy
333390,Adventure
333390,Indie
333390,RPG
333600,Casual
333600,Indie
333690,Adventure
333690,Indie
333760,Action
333760,Indie
333880,Adventure
333880,Casual
333880,Indie
333880,RPG
333880,Strategy
333930,Action
333930,Free to Play
333950,Action
333950,Indie
333950,Simulation
333950,Strategy
333980,Action
333980,Adventure
333980,Casual
333980,RPG
333990,Indie
333990,RPG
334070,Action
334070,Adventure
334070,Indie
334120,Adventure
334120,Indie
334190,Action
334190,Casual
334190,Indie
334210,Action
334210,Indie
334210,Strategy
334230,Action
334230,Casual
334230,RPG
334230,Strategy
334280,Action
334280,Adventure
334280,Indie
334310,Action
334310,Adventure
334310,Casual
334310,Indie
334310,RPG
334310,Simulation
334310,Strategy
334540,Action
334540,Indie
334540,Simulation
334620,Action
334620,Indie
334620,Sports
334690,Action
334690,Adventure
334690,Indie
334850,Casual
334850,Indie
334850,RPG
334850,Simulation
334920,Indie
334920,Simulation
334920,Strategy
334920,Free to Play
334980,Adventure
334980,Indie
335010,Indie
335090,Action
335090,Indie
335090,Racing
335120,Adventure
335120,RPG
335240,Free to Play
335240,Indie
335240,Massively Multiplayer
335300,Action
335300,RPG
335450,Adventure
335450,Indie
335450,RPG
335460,Adventure
335460,Indie
335460,RPG
335700,Action
335700,Indie
335700,RPG
335770,Action
335770,Indie
335770,RPG
335790,Action
335790,Adventure
335790,Casual
335790,Indie
335830,Action
335830,Indie
335830,Strategy
336030,Indie
336030,Racing
336060,Action
336060,Casual
336110,Action
336110,Indie
336140,Adventure
336140,Indie
336140,RPG
336150,Sports
336300,Indie
336300,Simulation
336300,Strategy
336440,Action
336440,Adventure
336440,Casual
336440,Indie
336440,RPG
336610,Action
336610,Adventure
336610,RPG
336780,Adventure
336780,Casual
337000,Action
337000,RPG
337040,Indie
337040,RPG
337040,Strategy
337130,Adventure
337280,Action
337280,Adventure
337280,Indie
337320,Action
337320,Indie
337350,Action
337350,Casual
337350,Indie
337360,Action
337680,Adventure
337680,Simulation
337680,Strategy
337720,Adventure
337720,Indie
337820,Indie
337820,Strategy
337930,Simulation
337980,Adventure
337980,Casual
337980,Indie
337980,RPG
338070,RPG
338110,Adventure
338110,Casual
338140,Action
338140,Adventure
338140,Indie
338140,RPG
338170,Action
338170,Indie
338190,Action
338190,Adventure
338190,Casual
338190,Indie
338190,Racing
338260,Action
338260,Indie
338300,Action
338300,Adventure
338390,Action
338390,RPG
338760,Action
338760,Indie
338800,Indie
338800,Simulation
338800,Strategy
338820,Indie
338820,Strategy
338820,Free to Play
338890,Action
338890,Indie
338890,Racing
338930,Action
338960,Casual
338960,Simulation
338960,Strategy
339040,Action
339040,Adventure
339090,Adventure
339090,Indie
339190,Adventure
339190,Indie
339200,Action
339200,Adventure
339200,Indie
339200,RPG
339250,Action
339250,Indie
339250,RPG
339250,Strategy
339340,Action
339340,Adventure
339350,Indie
339350,RPG
339400,Casual
339400,Indie
339400,RPG
339400,Strategy
339440,Action
339440,Indie
339440,Early Access
339510,Indie
339510,RPG
339580,Adventure
339580,Indie
339580,RPG
339580,Strategy
339590,Action
339590,Adventure
339590,Casual
339590,Indie
339600,Free to Play
339600,Massively Multiplayer
339600,Strategy
339790,Racing
339790,Simulation
339790,Sports
339830,Action
339830,Adventure
339830,Indie
339840,Adventure
339840,Indie
339850,Adventure
339850,Indie
340000,Action
340050,Action
340050,Adventure
340050,Indie
340050,RPG
340050,Simulation
340050,Strategy
340170,Action
340170,RPG
340320,Adventure
340320,Indie
340320,RPG
340360,Casual
340360,Indie
340360,Strategy
340490,Indie
340520,Action
340520,Indie
340720,Adventure
340720,Casual
340720,Indie
340720,Strategy
340730,Casual
340730,Indie
340730,Simulation
340750,Action
340750,Indie
340830,Action
340830,Indie
340830,RPG
340880,Indie
340880,Strategy
340960,Indie
340960,Simulation
340960,Sports
340960,Early Access
340990,Action
340990,Adventure
341000,Casual
341000,Indie
341000,Simulation
341000,Strategy
341020,Action
341020,Adventure
341020,Indie
341020,RPG
341070,Action
341070,Indie
341120,Indie
341150,Indie
341150,RPG
341150,Strategy
341270,Indie
341270,RPG
341270,Early Access
341310,Adventure
341310,Indie
341310,RPG
341470,Casual
341470,Indie
341470,Strategy
341500,Action
341500,Adventure
341500,Indie
341500,Strategy
341510,Casual
341510,Indie
341510,RPG
341530,Action
341530,Casual
341530,Indie
341550,Action
341550,Indie
341680,Action
341680,Indie
341680,Simulation
341690,Adventure
341690,Indie
341710,Casual
341710,Indie
341710,Simulation
341710,Strategy
341730,Action
341730,Indie
341870,Action
341870,Adventure
341870,Indie
341910,Indie
341910,RPG
341910,Strategy
342190,Indie
342190,Strategy
342260,Adventure
342260,Indie
342380,Casual
342380,Indie
342450,Adventure
342450,Indie
342480,Action
342480,Indie
342530,Action
342530,Casual
342530,Indie
342530,Early Access
342560,Action
342560,Indie
342560,Strategy
342610,Indie
342620,Action
342620,Casual
342620,Indie
342920,Action
342920,Casual
342920,Indie
342970,Casual
342970,Indie
342970,Simulation
342970,Strategy
342980,Action
342980,Free to Play
342980,Indie
342980,RPG
343120,Action
343120,Casual
343120,Indie
343120,Racing
343120,Simulation
343120,Sports
343140,Adventure
343140,Racing
343280,Action
343280,Indie
343280,RPG
343280,Simulation
343280,Strategy
343370,Indie
343370,RPG
343710,Adventure
343710,Indie
343740,Action
343740,Casual
343740,Free to Play
343740,Indie
343780,Casual
343780,Indie
343780,Simulation
343840,Adventure
343840,Indie
344270,Casual
344270,Indie
344270,Strategy
344410,Action
344410,Adventure
344410,Indie
344440,Adventure
344440,Casual
344480,Indie
344630,Adventure
344770,Indie
344820,Indie
344820,RPG
344820,Simulation
344820,Strategy
344820,Early Access
344850,Indie
344850,Simulation
344850,Strategy
344890,Action
344890,Adventure
344890,Indie
344890,RPG
344890,Simulation
344890,Strategy
344890,Early Access
345060,Action
345060,Casual
345060,Indie
345080,Action
345080,Indie
345090,Casual
345090,Indie
345090,Strategy
345200,Action
345200,Adventure
345200,Casual
345200,Indie
345230,Adventure
345230,Indie
345240,Action
345240,Strategy
345260,Action
345260,Strategy
345350,RPG
345430,Adventure
345430,Indie
345440,Action
345440,Adventure
345440,Indie
345540,Adventure
345540,Casual
345540,Indie
345580,Action
345580,Indie
345580,Simulation
345580,Strategy
345640,Adventure
345640,RPG
345660,Racing
345660,Simulation
345660,Sports
345700,Adventure
345700,Casual
345700,Indie
345710,Action
345710,Adventure
345710,Indie
345710,Strategy
345710,Early Access
345860,Action
345860,Indie
345990,Action
346010,Indie
346010,Simulation
346110,Action
346110,Adventure
346110,Indie
346110,Massively Multiplayer
346110,RPG
346120,Action
346120,Indie
346120,Massively Multiplayer
346120,Free to Play
346140,Adventure
346140,Casual
346180,Action
346180,Indie
346250,Adventure
346250,Casual
346250,Free to Play
346250,Indie
346420,Indie
346420,RPG
346420,Simulation
346460,Action
346460,Indie
346460,Racing
346460,Simulation
346470,Simulation
346470,Sports
346550,Adventure
346550,Indie
346630,Action
346630,Adventure
346630,Indie
346810,Indie
346810,Simulation
346810,Strategy
346820,Action
346820,Casual
346820,Indie
346820,Racing
346850,Action
346850,Adventure
346850,Free to Play
346850,Strategy
346900,Casual
346900,Free to Play
346900,Indie
346940,Adventure
346940,Indie
346940,RPG
346940,Strategy
346970,Action
346970,Indie
346970,Strategy
347000,Adventure
347000,Indie
347060,Simulation
347060,Sports
347160,Action
347160,Indie
347230,Simulation
347230,Strategy
347250,Simulation
347260,Adventure
347260,RPG
347260,Simulation
347260,Strategy
347270,Action
347270,Simulation
347430,Adventure
347430,Casual
347430,Indie
347440,Adventure
347440,Indie
347600,Action
347600,Adventure
347600,Indie
347600,RPG
347600,Early Access
347610,Casual
347620,Adventure
347620,Casual
347620,Indie
347620,Simulation
347660,Action
347660,Casual
347660,Indie
347660,Early Access
347670,Action
347670,Indie
347670,RPG
347670,Sports
347710,Adventure
347710,Indie
347730,Adventure
347730,Indie
347800,Action
347800,Adventure
347800,Indie
347800,RPG
348160,Action
348160,Casual
348160,Indie
348160,Racing
348240,Action
348240,Casual
348240,Indie
348270,Casual
348270,Indie
348270,RPG
348270,Simulation
348360,Casual
348360,Indie
348360,Simulation
348450,Action
348450,Adventure
348450,Indie
348540,Adventure
348540,Casual
348540,Indie
348910,Adventure
348910,Casual
349100,Action
349100,Adventure
349100,Indie
349100,RPG
349190,Casual
349190,Indie
349190,RPG
349190,Strategy
349190,Early Access
349240,Indie
349240,RPG
349270,Adventure
349270,Indie
349300,Casual
349300,Simulation
349300,Strategy
349320,Adventure
349320,Indie
349450,Indie
349450,Massively Multiplayer
349450,RPG
349450,Strategy
349530,Casual
349530,Indie
349530,Sports
349550,Adventure
349550,Casual
349550,Indie
349550,RPG
349730,Indie
349730,RPG
349730,Strategy
349760,Action
349760,Adventure
349760,Casual
349760,Indie
349760,RPG
349760,Simulation
350010,Adventure
350010,Casual
350070,Action
350070,Adventure
350070,Indie
350080,Action
350090,Indie
350090,Simulation
350090,Strategy
350200,Adventure
350210,Action
350210,Indie
350210,Strategy
350500,Action
350500,Indie
350500,Simulation
350550,Adventure
350550,Casual
350550,Indie
350550,Simulation
350600,Action
350600,Indie
350740,Action
350740,Indie
350770,Action
350770,Indie
350800,Action
350800,Adventure
350800,Indie
350800,Simulation
350800,Strategy
350800,Early Access
350880,Indie
350880,Strategy
350910,Action
350910,Indie
351050,Simulation
351050,Sports
351060,Adventure
351060,Indie
351080,Simulation
351080,Strategy
351100,Action
351100,Adventure
351100,Indie
351100,RPG
351100,Simulation
351150,Adventure
351150,Indie
351240,Action
351240,Indie
351290,Action
351290,Adventure
351290,Indie
351290,Massively Multiplayer
351290,Simulation
351320,Adventure
351320,Indie
351320,Strategy
351480,Indie
351480,RPG
351480,Strategy
351700,Indie
351700,RPG
351700,Simulation
351700,Strategy
351860,Strategy
351870,Strategy
351910,Indie
351910,Simulation
351910,Strategy
351920,Simulation
351920,Strategy
351940,Adventure
351940,Casual
351940,Indie
351970,RPG
352050,Indie
352050,Simulation
352130,Indie
352130,Strategy
352140,Casual
352140,Simulation
352140,Strategy
352190,Strategy
352220,Adventure
352220,RPG
352220,Strategy
352240,Indie
352240,Simulation
352370,Action
352370,Indie
352370,Strategy
352400,Action
352400,Adventure
352430,Indie
352430,Simulation
352430,Strategy
352440,Adventure
352440,Indie
352440,RPG
352550,Simulation
352550,Strategy
352620,Action
352620,Indie
352760,Action
352760,Indie
352760,Strategy
352780,Adventure
352780,Indie
352890,Adventure
352890,Indie
352890,Simulation
352890,Strategy
353090,Action
353090,Casual
353090,Indie
353330,Indie
353340,Action
353340,Indie
353540,Indie
353610,Indie
353700,Action
353700,Adventure
353700,Indie
353940,Action
353980,Adventure
353990,Action
353990,Adventure
353990,Indie
354140,Action
354140,Indie
354140,Simulation
354160,Racing
354180,Adventure
354180,Indie
354230,Indie
354230,Strategy
354240,Casual
354240,Indie
354380,Action
354380,Adventure
354400,Action
354400,Adventure
354400,Indie
354430,Action
354430,Simulation
354680,Adventure
354680,Casual
354680,Indie
354730,Casual
354730,RPG
354740,Indie
354740,RPG
354860,Adventure
354860,Indie
354860,RPG
355050,Action
355050,Indie
355100,Indie
355100,RPG
355100,Strategy
355240,Action
355240,Indie
355250,Action
355270,Adventure
355270,Indie
355310,Action
355310,Indie
355370,Adventure
355370,Indie
355370,RPG
355420,Adventure
355420,RPG
355420,Strategy
355420,Early Access
355530,Adventure
355530,Casual
355530,Indie
355530,RPG
355570,Adventure
355570,Indie
355570,RPG
355820,Action
355820,Indie
355820,Racing
355820,Sports
355980,Indie
355980,Strategy
356000,Indie
356000,RPG
356050,Adventure
356050,Indie
356070,Action
356070,Indie
356170,Action
356170,Adventure
356170,Indie
356170,Racing
356270,Strategy
356400,Action
356400,Indie
356420,Indie
356420,Strategy
356430,Simulation
356430,Strategy
356450,Casual
356450,Indie
356530,Adventure
356530,Indie
356550,Adventure
356550,Casual
356550,Indie
356550,Simulation
356560,Adventure
356560,Casual
356560,Indie
356560,Simulation
356570,Action
356570,Indie
356570,Strategy
356650,Action
356650,Adventure
356650,Indie
356650,RPG
356770,Adventure
356770,Indie
356770,Simulation
356890,Action
356890,Casual
356890,Indie
356910,Action
357030,Action
357030,Strategy
357120,Action
357120,Indie
357190,Action
357300,Indie
357330,Action
357330,Indie
357340,Action
357340,Adventure
357340,Indie
357490,Adventure
357490,Indie
357650,Action
357650,Adventure
357650,Casual
357650,Indie
357650,Simulation
357670,Casual
357670,Indie
357670,Simulation
357720,Action
357720,Casual
357720,Indie
357780,Action
357780,Casual
357780,Indie
357780,Strategy
357940,Indie
357940,RPG
357940,Strategy
358030,Indie
358030,RPG
358090,Adventure
358090,Casual
358090,Indie
358130,Indie
358130,RPG
358130,Strategy
358190,Action
358280,Action
358310,Action
358380,Action
358380,Racing
358410,Action
358750,Indie
358750,RPG
358750,Simulation
358750,Strategy
358830,Action
358830,Indie
358830,RPG
358920,Action
358920,Adventure
358920,Indie
358920,Strategy
358930,Action
358930,Adventure
358930,Indie
358930,Strategy
358960,Action
358960,Indie
359040,Adventure
359040,Indie
359050,Action
359050,Indie
359050,Simulation
359100,Action
359100,Adventure
359100,Indie
359100,Simulation
359310,Action
359310,Adventure
359310,Indie
359310,RPG
359320,Action
359320,Adventure
359320,Massively Multiplayer
359320,RPG
359320,Simulation
359320,Strategy
359370,Simulation
359370,Strategy
359400,Adventure
359400,Indie
359400,RPG
359440,Indie
359440,RPG
359510,Adventure
359510,Indie
359550,Action
359560,Adventure
359560,Indie
359620,Adventure
359650,Action
359650,Adventure
359650,Simulation
359800,Free to Play
359800,Racing
359800,Simulation
359800,Sports
359870,RPG
359920,Indie
359920,RPG
359920,Strategy
360010,Casual
360010,Indie
360010,RPG
360150,Action
360150,Adventure
360150,RPG
360170,Action
360170,Adventure
360170,RPG
360390,Indie
360390,Strategy
360510,Action
360510,Adventure
360510,Indie
360510,Simulation
360510,Strategy
360530,Action
360530,Indie
360640,Casual
360640,Strategy
360740,Action
360740,Adventure
360740,Indie
360830,Action
360830,Adventure
360830,Indie
360880,Violent
360880,Gore
360880,Adventure
360880,Indie
360880,Simulation
360940,Action
360940,Indie
361020,Casual
361020,Strategy
361040,Indie
361040,RPG
361280,Indie
361280,Simulation
361280,Strategy
361300,Action
361300,Indie
361320,Simulation
361320,Strategy
361350,Action
361350,Indie
361380,Strategy
361430,Indie
361430,Simulation
361630,Action
361630,Indie
361690,Action
361690,Simulation
361850,Action
361850,Adventure
361850,Casual
361850,Indie
361850,Strategy
361990,Indie
362020,Adventure
362020,Casual
362020,Indie
362020,RPG
362090,Indie
362090,RPG
362130,Adventure
362130,Casual
362130,Indie
362130,RPG
362150,Adventure
362150,Casual
362150,Indie
362150,RPG
362160,RPG
362620,Indie
362620,Simulation
362620,Strategy
362620,Early Access
362670,Action
362670,Adventure
362670,Casual
362670,Indie
362670,Strategy
362680,Adventure
362680,Indie
362830,Casual
362830,Simulation
362830,Sports
362860,Adventure
362860,Indie
362890,Action
362890,Adventure
362890,Indie
362930,Racing
362940,Adventure
362940,Indie
362960,Adventure
362960,RPG
363150,Simulation
363360,Action
363360,Indie
363360,Simulation
363430,Action
363430,Casual
363430,Indie
363430,Racing
363430,Simulation
363430,Sports
363520,Action
363520,Adventure
363520,Indie
363520,RPG
363600,Indie
363600,Simulation
363650,Casual
363650,Indie
363860,Action
363860,Adventure
363980,Indie
363980,Simulation
364050,Action
364050,Adventure
364050,Indie
364060,Action
364060,Indie
364200,Indie
364200,RPG
364200,Strategy
364230,Action
364230,Adventure
364230,Casual
364230,Indie
364300,Indie
364300,Simulation
364300,Strategy
364360,Action
364360,Strategy
364380,Simulation
364390,Adventure
364390,Indie
364420,Action
364420,Adventure
364420,Indie
364420,RPG
364630,Action
364630,Indie
364630,Strategy
364720,Action
364720,Adventure
364720,Indie
364770,Action
364770,Adventure
364770,Indie
364800,Action
364800,Adventure
364800,Simulation
364810,Action
364810,Adventure
364810,Simulation
364820,Action
364820,Simulation
364820,Strategy
364910,Nudity
364910,Violent
364910,Gore
364910,Action
365160,Adventure
365160,Indie
365210,Indie
365210,RPG
365360,Indie
365360,RPG
365360,Strategy
365450,Indie
365450,Simulation
365560,Strategy
365580,Indie
365620,Action
365620,Adventure
365620,Massively Multiplayer
365620,Simulation
365660,Action
365660,Indie
365660,Sports
365670,Анимация и моделирование
365670,Дизайн и иллюстрация
365670,Создание видео
365760,Action
365760,Casual
365760,Indie
365800,Indie
365800,Simulation
365800,Strategy
365810,Action
365810,Adventure
365810,Casual
365810,Indie
365810,Simulation
365880,Adventure
365880,Indie
365900,Adventure
365900,Casual
365900,Indie
365900,RPG
366010,Action
366010,Casual
366010,Indie
366090,Action
366090,Adventure
366090,Indie
366090,Strategy
366090,Early Access
366100,Casual
366100,Indie
366100,RPG
366100,Strategy
366210,Casual
366210,Indie
366210,Strategy
366230,Sports
366240,Action
366250,Action
366320,Adventure
366320,Indie
366510,RPG
366620,Action
366620,Indie
366690,Action
366690,Casual
366690,Indie
366690,Simulation
366690,Sports
366690,Strategy
366910,Indie
366910,RPG
366910,Simulation
366910,Strategy
366920,Casual
366920,Indie
366920,Simulation
366970,Action
366970,Indie
367010,Adventure
367010,Indie
367080,Action
367080,Adventure
367080,Indie
367080,RPG
367140,Action
367140,Indie
367240,Action
367240,Adventure
367240,RPG
367270,Action
367270,Indie
367270,Simulation
367270,Early Access
367450,Indie
367450,Simulation
367520,Action
367520,Adventure
367520,Indie
367580,Casual
367580,Indie
368000,Action
368000,Indie
368000,Sports
368040,Action
368040,Indie
368040,Early Access
368070,Action
368080,Indie
368080,RPG
368140,Adventure
368140,Indie
368150,Adventure
368150,Casual
368150,Indie
368160,Casual
368160,Indie
368220,Simulation
368220,Strategy
368230,Indie
368230,Simulation
368230,Strategy
368250,Adventure
368250,Casual
368250,Indie
368250,RPG
368370,Adventure
368370,Casual
368370,Indie
368370,Simulation
368390,Adventure
368390,Casual
368390,Indie
368430,Adventure
368430,Indie
368500,Action
368500,Adventure
368570,Indie
368610,Indie
368610,RPG
368730,Action
368730,Adventure
368730,Casual
368730,Indie
368740,Action
368740,Indie
368740,Racing
368830,Action
368830,Adventure
368830,Indie
368860,Action
368860,Indie
368860,Early Access
368890,Adventure
368890,Indie
369110,Action
369110,Indie
369110,RPG
369180,Action
369180,Casual
369180,Indie
369180,RPG
369280,Casual
369310,Casual
369310,Indie
369310,Strategy
369570,Indie
369570,Racing
369700,Action
369700,Adventure
369700,Indie
369700,RPG
369990,Indie
369990,Strategy
370020,Action
370020,Indie
370020,RPG
370020,Strategy
370120,Adventure
370120,Indie
370120,RPG
370120,Strategy
370270,Action
370270,Adventure
370300,Adventure
370300,Indie
370300,RPG
370360,Indie
370360,Simulation
370440,Adventure
370440,Indie
370540,Simulation
370540,Strategy
370620,Adventure
370620,Casual
370620,Indie
370620,RPG
370640,Adventure
370640,Casual
370640,Indie
370640,RPG
370660,Adventure
370660,Casual
370660,Indie
370660,RPG
370670,Adventure
370670,Casual
370670,Indie
370670,RPG
370700,Adventure
370700,Casual
370700,Indie
370700,RPG
370710,Adventure
370710,Casual
370710,Indie
370710,RPG
370910,Adventure
370910,Indie
370920,Action
370920,Indie
370940,Action
370940,Indie
371010,Indie
371010,Strategy
371140,Action
371140,Adventure
371140,Indie
371140,RPG
371140,Strategy
371180,Action
371190,Simulation
371190,Strategy
371200,Indie
371200,RPG
371200,Simulation
371200,Strategy
371300,Adventure
371300,Indie
371320,Adventure
371320,Indie
371320,RPG
371520,Indie
371520,Simulation
371520,Strategy
371570,Action
371570,Adventure
371570,Casual
371570,Indie
371570,RPG
371660,Action
371660,Adventure
371670,Adventure
371670,Indie
371670,Strategy
371880,Action
371880,Casual
371880,Indie
371970,Action
371970,Adventure
371970,Indie
371970,RPG
372080,Indie
372080,RPG
372080,Strategy
372150,Action
372150,Adventure
372150,Indie
372210,Action
372210,Casual
372210,Indie
372250,Action
372250,Adventure
372250,Indie
372360,RPG
372480,RPG
372480,Simulation
372540,Action
372540,Free to Play
372690,Casual
372690,Indie
372780,Adventure
372780,Indie
372800,Adventure
372800,Indie
372800,Massively Multiplayer
372800,RPG
372800,Free to Play
372800,Early Access
372960,Action
372960,Casual
372960,Indie
372970,Action
372970,Early Access
373360,Action
373360,Adventure
373360,Indie
373390,Adventure
373390,Indie
373390,RPG
373390,Strategy
373440,RPG
373480,Action
373480,Indie
373650,Adventure
373650,Indie
373770,Indie
373770,RPG
373990,Adventure
373990,Indie
374030,Adventure
374030,Casual
374030,Indie
374040,Action
374040,Adventure
374040,RPG
374050,Action
374050,Casual
374050,Indie
374050,Strategy
374150,Indie
374150,Simulation
374150,Strategy
374280,Action
374280,Free to Play
374280,Massively Multiplayer
374320,Action
374380,Simulation
374380,Strategy
374520,RPG
374520,Strategy
374900,Adventure
375170,Action
375170,Casual
375170,Indie
375310,Action
375310,Casual
375310,Indie
375310,Strategy
