app_id,language
341730,Italian
341730,German
341730,Spanish
341730,Japanese
341730,Korean
341730,Portuguese
341730,Russian
341730,SimplifiedChinese
341870,English
341870,French
341870,Italian
341870,German
341870,Spanish
341910,English
342190,English
342190,French
342190,Italian
342190,German
342190,Spanish
342190,Japanese
342190,Russian
342190,Korean
342190,SimplifiedChinese
342260,English
342260,French
342260,Italian
342260,German
342260,Spanish
342260,Japanese
342260,Korean
342260,Portuguese
342260,Russian
342260,SimplifiedChinese
342260,TraditionalChinese
342380,English
342380,Japanese
342450,English
342480,English
342530,English
342530,French
342530,Spanish
342560,English
342560,German
342560,French
342560,Russian
342560,Japanese
342560,SimplifiedChinese
342560,Korean
342610,English
342610,Polish
342610,Turkish
342610,Czech
342610,Russian
342620,English
342620,SimplifiedChinese
342620,French
342620,Italian
342620,German
342620,Spanish
342620,Dutch
342620,Japanese
342620,Polish
342620,Portuguese
342620,Portuguese
342920,English
342920,French
342970,English
342980,English
343120,English
343120,French
343120,Italian
343120,German
343120,Spanish
343120,Arabic
343120,Japanese
343120,Korean
343120,Portuguese
343120,Portuguese
343120,Russian
343120,SimplifiedChinese
343140,English
343140,French
343140,German
343140,Spanish
343140,Czech
343140,Polish
343280,English
343280,French
343280,Italian
343280,German
343280,Spanish
343370,English
343710,English
343710,French
343710,German
343710,Polish
343710,Russian
343710,Spanish
343710,Czech
343710,Hungarian
343710,Portuguese
343710,Italian
343710,Turkish
343710,Japanese
343710,SimplifiedChinese
343710,Korean
343740,English
343780,English
343840,English
344270,English
344410,English
344410,French
344410,German
344410,Spanish
344410,Polish
344410,Portuguese
344410,Russian
344440,English
344440,French
344440,Italian
344440,German
344440,Spanish
344440,Korean
344440,Polish
344440,Russian
344440,Japanese
344440,Czech
344440,Dutch
344440,Portuguese
344440,Portuguese
344440,Swedish
344440,Turkish
344480,English
344480,French
344480,Italian
344480,German
344480,Spanish
344480,Japanese
344480,Korean
344480,Polish
344480,Portuguese
344480,SimplifiedChinese
344630,English
344770,English
344770,Japanese
344770,SimplifiedChinese
344770,Korean
344770,Spanish
344770,Spanish
344770,Russian
344820,English
344850,English
344850,French
344850,German
344850,Spanish
344850,Polish
344850,SimplifiedChinese
344890,English
345060,English
345060,French
345060,Italian
345060,German
345060,Spanish
345060,Arabic
345060,Japanese
345060,Korean
345060,Portuguese
345060,Russian
345060,SimplifiedChinese
345060,TraditionalChinese
345060,Turkish
345080,English
345080,French
345080,Italian
345080,German
345080,Spanish
345090,English
345090,Russian
345090,SimplifiedChinese
345090,Spanish
345090,French
345090,German
345090,Portuguese
345090,Turkish
345090,Korean
345090,Japanese
345090,TraditionalChinese
345090,Ukrainian
345090,Polish
345090,Italian
345090,Hungarian
345090,Dutch
345090,Vietnamese
345090,Greek
345090,Romanian
345090,Thai
345090,Czech
345090,Swedish
345200,English
345230,English
345240,English
345260,English
345350,English
345350,French
345350,Italian
345350,German
345350,Spanish
345350,Japanese
345350,Korean
345350,TraditionalChinese
345430,English
345430,Russian
345430,French
345430,Italian
345430,Hungarian
345430,Polish
345430,Turkish
345430,SimplifiedChinese
345440,English
345540,English
345540,French
345540,Italian
345540,German
345540,Spanish
345540,Czech
345540,Japanese
345540,Korean
345540,Portuguese
345540,Portuguese
345540,Russian
345540,Dutch
345540,SimplifiedChinese
345540,Swedish
345540,Ukrainian
345580,English
345640,English
345640,Japanese
345640,SimplifiedChinese
345640,TraditionalChinese
345660,English
345660,French
345660,Italian
345660,German
345660,Spanish
345660,Polish
345660,Portuguese
345660,Russian
345660,Turkish
345660,TraditionalChinese
345700,English
345710,English
345860,English
345990,English
345990,French
345990,Italian
345990,German
345990,Spanish
345990,Portuguese
346010,English
346010,French
346010,German
346010,Spanish
346010,Japanese
346010,Korean
346010,Portuguese
346010,Russian
346010,SimplifiedChinese
346010,Italian
346010,Polish
346010,Portuguese
346010,TraditionalChinese
346010,Turkish
346110,English
346110,French
346110,Italian
346110,German
346110,Spanish
346110,Russian
346110,Portuguese
346110,SimplifiedChinese
346110,Czech
346110,Danish
346110,Dutch
346110,Hungarian
346110,Polish
346110,Swedish
346110,Thai
346110,TraditionalChinese
346110,Turkish
346110,Ukrainian
346110,Finnish
346110,Japanese
346110,Korean
346120,English
346140,English
346140,French
346140,German
346140,Spanish
346140,Dutch
346140,Japanese
346140,Korean
346140,Polish
346140,Russian
346180,English
346250,English
346420,English
346460,English
346460,SimplifiedChinese
346470,English
346470,French
346470,Italian
346470,German
346470,Spanish
346470,Dutch
346470,Hungarian
346470,Polish
346470,Portuguese
346550,English
346630,English
346810,English
346810,Russian
346810,German
346810,Spanish
346820,English
346820,French
346820,Italian
346820,German
346820,Spanish
346820,Portuguese
346820,SimplifiedChinese
346820,Japanese
346820,Korean
346820,Dutch
346820,Polish
346820,Russian
346820,Turkish
346820,Swedish
346850,English
346850,Greek
346900,English
346940,English
346970,English
346970,Spanish
346970,Swedish
346970,Russian
346970,Turkish
346970,German
346970,Portuguese
346970,Czech
346970,Dutch
346970,Polish
347000,English
347000,French
347000,Italian
347000,German
347000,Spanish
347000,Japanese
347000,Portuguese
347000,Russian
347000,SimplifiedChinese
347060,English
347060,French
347060,Turkish
347060,Spanish
347160,English
347160,French
347160,Italian
347160,German
347160,Spanish
347160,Japanese
347160,Korean
347160,Portuguese
347160,Russian
347160,SimplifiedChinese
347230,English
347250,English
347260,English
347270,English
347430,English
347430,German
347430,Dutch
347430,Russian
347430,Czech
347430,Turkish
347430,French
347430,Polish
347430,Italian
347430,Spanish
347430,Portuguese
347440,English
347600,English
347610,English
347610,French
347610,German
347610,Spanish
347610,Dutch
347610,Japanese
347610,Korean
347610,Polish
347610,Portuguese
347610,Portuguese
347610,Russian
347620,English
347620,SimplifiedChinese
347620,TraditionalChinese
347660,English
347670,English
347670,Italian
347670,Spanish
347670,Japanese
347710,English
347710,German
347710,Polish
347730,English
347730,German
347730,French
347800,English
347800,French
347800,German
347800,Japanese
347800,Korean
347800,Russian
347800,SimplifiedChinese
347800,Spanish
348160,English
348240,English
348240,SimplifiedChinese
348240,TraditionalChinese
348240,French
348240,German
348240,Spanish
348240,Japanese
348240,Russian
348270,English
348360,English
348360,French
348360,Italian
348360,German
348360,Spanish
348360,Dutch
348360,Japanese
348360,Korean
348360,Polish
348360,Portuguese
348360,Russian
348360,Swedish
348360,SimplifiedChinese
348450,English
348540,English
348910,English
348910,Russian
348910,SimplifiedChinese
349100,English
349190,English
349240,English
349270,English
349270,French
349270,Italian
349270,German
349270,Spanish
349270,Norwegian
349270,Arabic
349270,Japanese
349270,Polish
349270,Portuguese
349270,Russian
349270,SimplifiedChinese
349270,Korean
349270,Dutch
349270,TraditionalChinese
349270,Turkish
349270,Hungarian
349270,Czech
349300,English
349320,TraditionalChinese
349320,English
349320,SimplifiedChinese
349450,English
349450,Russian
349530,English
349550,English
349550,French
349550,Italian
349550,German
349550,Spanish
349550,Hungarian
349550,Polish
349550,Russian
349730,English
349760,English
349760,French
349760,Italian
349760,German
349760,Spanish
349760,Czech
349760,Dutch
349760,Japanese
349760,Korean
349760,Polish
349760,Portuguese
349760,Russian
349760,SimplifiedChinese
349760,Swedish
349760,Turkish
349760,Ukrainian
350010,English
350010,French
350010,Italian
350010,German
350010,Spanish
350010,Japanese
350010,Korean
350010,Polish
350010,Portuguese
350010,Russian
350010,SimplifiedChinese
350070,English
350080,English
350080,French
350080,Italian
350080,Spanish
350080,Polish
350080,Russian
350090,English
350200,English
350210,English
350500,English
350550,English
350600,English
350600,French
350600,German
350600,Polish
350600,Portuguese
350600,Russian
350600,Swedish
350740,English
350740,German
350740,Japanese
350740,French
350740,Spanish
350740,Polish
350740,Russian
350740,Dutch
350740,SimplifiedChinese
350770,English
350770,French
350770,Italian
350770,German
350770,Spanish
350800,English
350800,Portuguese
350880,English
350880,Czech
350910,English
351050,English
351060,English
351080,English
351100,English
351100,French
351100,German
351100,Spanish
351100,Russian
351100,Portuguese
351100,Polish
351100,SimplifiedChinese
351100,Japanese
351100,Italian
351100,Korean
351100,Turkish
351100,Hungarian
351100,TraditionalChinese
351150,English
351240,English
351290,English
351290,Russian
351290,German
351320,English
351480,English
351700,English
351860,English
351860,German
351870,English
351870,German
351910,English
351910,German
351910,Russian
351910,French
351910,Italian
351910,Spanish
351910,Japanese
351910,Korean
351910,Polish
351910,Portuguese
351910,SimplifiedChinese
351910,TraditionalChinese
351920,English
351920,French
351920,Italian
351920,German
351920,Spanish
351920,Portuguese
351920,SimplifiedChinese
351920,Japanese
351920,Korean
351920,Polish
351920,Russian
351940,English
351940,French
351940,Italian
351940,German
351940,Spanish
351970,English
351970,French
351970,Italian
351970,German
351970,Spanish
351970,Portuguese
351970,Russian
351970,TraditionalChinese
352050,English
352130,English
352130,German
352130,Hungarian
352130,Polish
352130,Portuguese
352130,Russian
352140,English
352140,French
352140,Italian
352140,German
352140,Spanish
352140,Dutch
352140,Japanese
352140,Russian
352190,English
352190,French
352190,German
352220,English
352240,English
352370,English
352370,French
352370,Italian
352370,German
352370,Spanish
352370,Russian
352400,English
352400,French
352400,Italian
352400,German
352400,Spanish
352400,Danish
352400,Dutch
352400,Polish
352400,Portuguese
352400,Russian
352430,English
352430,Spanish
352430,Spanish
352440,English
352550,English
352550,French
352550,German
352550,Russian
352550,SimplifiedChinese
352620,English
352620,Portuguese
352760,English
352760,French
352760,Italian
352760,German
352760,Spanish
352760,Polish
352760,SimplifiedChinese
352780,English
352890,English
352890,German
352890,French
352890,Spanish
352890,Japanese
352890,Korean
352890,Portuguese
352890,Russian
352890,SimplifiedChinese
352890,Turkish
353090,English
353090,French
353090,Italian
353090,German
353090,Spanish
353090,Czech
353090,Polish
353090,Russian
353330,English
353330,Japanese
353340,English
353540,English
353610,English
353700,English
353700,French
353700,Italian
353700,German
353700,Spanish
353700,Russian
353700,SimplifiedChinese
353940,English
353940,French
353940,Italian
353940,German
353940,Spanish
353940,Dutch
353940,Japanese
353940,Korean
353940,Portuguese
353940,Portuguese
353940,SimplifiedChinese
353940,Swedish
353940,TraditionalChinese
353940,Turkish
353980,English
353980,German
353990,English
354140,English
354160,English
354160,French
354160,Italian
354160,German
354160,Spanish
354160,Polish
354160,Portuguese
354160,Russian
354180,English
354230,English
354230,French
354230,Italian
354230,German
354230,Spanish
354240,English
354240,French
354240,Italian
354240,German
354240,Spanish
354240,Dutch
354240,Japanese
354240,Korean
354240,Portuguese
354240,Russian
354240,SimplifiedChinese
354240,Turkish
354380,English
354380,French
354380,Italian
354380,German
354380,Spanish
354380,Czech
354380,Dutch
354380,Japanese
354380,Korean
354380,Polish
354380,Portuguese
354380,Russian
354380,TraditionalChinese
354400,English
354430,English
354680,English
354680,Japanese
354680,Russian
354680,Spanish
354680,German
354730,English
354740,English
354740,French
354860,English
355050,English
355050,French
355050,Italian
355050,German
355050,Spanish
355050,Japanese
355050,Korean
355050,Polish
355050,Portuguese
355050,Russian
355050,SimplifiedChinese
355100,English
355240,English
355240,Japanese
355250,English
355270,English
355310,English
355370,English
355420,English
355530,English
355570,English
355820,English
355980,English
355980,French
355980,German
355980,Japanese
355980,Russian
355980,SimplifiedChinese
355980,Korean
356000,English
356050,English
356050,French
356050,German
356050,Spanish
356050,Polish
356050,Russian
356070,English
356170,English
356170,Italian
356170,German
356170,Spanish
356170,Russian
356270,English
356270,Russian
356270,German
356270,Bulgarian
356400,English
356400,French
356400,Italian
356400,German
356400,Spanish
356400,Japanese
356400,Korean
356400,Portuguese
356400,Danish
356400,Dutch
356400,Finnish
356400,Norwegian
356400,Polish
356400,Russian
356400,SimplifiedChinese
356400,Swedish
356400,TraditionalChinese
356400,Turkish
356420,English
356420,German
356420,Spanish
356420,Dutch
356420,Japanese
356420,Portuguese
356420,Russian
356420,Ukrainian
356420,Portuguese
356420,Italian
356420,French
356420,SimplifiedChinese
356420,Swedish
356420,TraditionalChinese
356430,English
356450,English
356450,Japanese
356530,English
356550,English
356550,German
356550,Japanese
356560,English
356560,Japanese
356560,German
356570,English
356570,Russian
356570,German
356570,Spanish
356570,Romanian
356570,French
356570,Ukrainian
356570,Japanese
356570,Portuguese
356570,SimplifiedChinese
356650,English
356650,French
356650,Italian
356650,German
356650,Portuguese
356650,Spanish
356650,Russian
356650,Japanese
356650,Korean
356650,SimplifiedChinese
356650,TraditionalChinese
356650,Turkish
356770,English
356890,English
356910,English
356910,French
356910,Italian
356910,German
356910,Spanish
356910,Japanese
357030,English
357030,French
357030,Italian
357030,German
357030,Spanish
357120,English
357120,French
357190,English
357190,Japanese
357190,French
357190,Italian
357190,German
357190,Spanish
357300,English
357330,English
357340,English
357340,French
357340,Italian
357340,German
357340,Spanish
357490,English
357650,English
357670,English
357720,English
357720,French
357720,German
357720,Italian
357720,Spanish
357720,Portuguese
357720,Russian
357780,English
357780,French
357780,Italian
357780,German
357780,Spanish
357780,Czech
357780,Japanese
357780,Portuguese
357780,Russian
357780,SimplifiedChinese
357940,English
358030,English
358090,English
358090,French
358090,Italian
358090,German
358090,Spanish
358090,Japanese
358090,Portuguese
358130,English
358130,German
358130,TraditionalChinese
358130,SimplifiedChinese
358130,French
358130,Italian
358130,Korean
358130,Polish
358130,Spanish
358130,Russian
358130,Portuguese
358130,Ukrainian
358130,Japanese
358130,Turkish
358190,English
358280,English
358310,English
358380,English
358410,English
358750,English
358830,English
358920,English
358930,English
358960,English
358960,French
358960,Italian
358960,German
358960,Spanish
359040,English
359050,English
359100,English
359100,French
359100,German
359100,Spanish
359100,Portuguese
359100,Russian
359100,SimplifiedChinese
359100,TraditionalChinese
359100,Italian
359310,English
359310,French
359310,German
359320,English
359320,French
359320,German
359320,Russian
359320,Spanish
359320,Portuguese
359370,English
359370,German
359400,English
359400,Russian
359440,English
359440,Japanese
359510,English
359510,French
359510,Italian
359510,German
359510,Spanish
359510,Arabic
359510,Dutch
359510,Japanese
359510,Korean
359510,Portuguese
359510,Russian
359510,SimplifiedChinese
359510,TraditionalChinese
359510,Turkish
359550,English
359550,French
359550,Italian
359550,German
359550,Spanish
359550,Czech
359550,Dutch
359550,Japanese
359550,Korean
359550,Polish
359550,Portuguese
359550,Russian
359550,TraditionalChinese
359550,SimplifiedChinese
359550,Turkish
359550,Thai
359560,English
359620,English
359620,French
359620,German
359620,Spanish
359620,Portuguese
359650,English
359800,English
359800,French
359800,Spanish
359800,Portuguese
359870,English
359870,French
359870,Italian
359870,German
359870,Spanish
359870,Japanese
359870,Korean
359870,TraditionalChinese
359920,English
360010,English
360150,English
360150,French
360150,Italian
360150,German
360150,Spanish
360150,Japanese
360150,Russian
360170,English
360170,French
360170,Italian
360170,German
360170,Spanish
360170,Russian
360170,Japanese
360170,SimplifiedChinese
360170,Portuguese
360170,Korean
360170,Thai
360170,Turkish
360390,English
360510,English
360510,French
360510,Italian
360510,German
360510,Spanish
360510,Polish
360510,Russian
360530,English
360530,French
360530,Italian
360530,German
360530,Spanish
360530,Portuguese
360640,English
360640,French
360640,Italian
360640,German
360640,Spanish
360640,Czech
360640,Dutch
360640,Japanese
360640,Polish
360640,Portuguese
360640,Russian
360640,SimplifiedChinese
360640,Korean
360640,Ukrainian
360740,English
360740,Japanese
360740,French
360740,Italian
360740,German
360740,Spanish
360740,Portuguese
360740,Russian
360740,Turkish
360830,English
360830,French
360830,Italian
360830,German
360830,Spanish
360830,Russian
360830,Japanese
360830,SimplifiedChinese
360830,Korean
360880,English
360880,German
360880,Spanish
360880,Japanese
360880,Korean
360880,Russian
360880,SimplifiedChinese
360940,English
360940,French
360940,Italian
360940,German
360940,Spanish
360940,Japanese
360940,Korean
360940,Russian
360940,SimplifiedChinese
360940,Portuguese
360940,Portuguese
360940,Spanish
361020,English
361040,English
361040,Italian
361040,German
361040,Spanish
361040,Russian
361280,English
361280,French
361280,Italian
361280,German
361280,Spanish
361280,Dutch
361280,Polish
361280,Portuguese
361280,Russian
361280,SimplifiedChinese
361280,Hungarian
361280,Japanese
361280,Korean
361280,Turkish
361300,English
361300,French
361300,German
361300,Spanish
361300,Polish
361300,Portuguese
361300,Russian
361320,English
361350,English
361380,English
361380,Russian
361380,Czech
361380,Polish
361380,German
361430,English
361630,English
361690,English
361850,English
361850,French
361850,Italian
361850,German
361850,Spanish
361850,Dutch
361850,Japanese
361850,Russian
361990,English
362020,English
362090,English
362130,English
362150,English
362160,English
362620,English
362670,English
362680,English
362680,German
362680,Spanish
362680,Russian
362680,French
362680,Portuguese
362830,English
362830,German
362830,French
362860,English
362890,English
362890,German
362890,Spanish
362890,Finnish
362890,Norwegian
362890,French
362890,Portuguese
362890,Russian
362890,Italian
362890,Czech
362890,Danish
362890,Dutch
362890,Hungarian
362890,Korean
362890,Polish
362890,Romanian
362890,SimplifiedChinese
362890,Swedish
362890,TraditionalChinese
362890,Turkish
362890,Ukrainian
362890,Greek
362890,Japanese
362890,Portuguese
362890,Spanish
362890,Vietnamese
362890,Croatian
362890,Georgian
362890,Indonesian
362890,Lithuanian
362930,English
362930,French
362930,German
362930,Spanish
362930,Italian
362940,English
362960,English
362960,French
362960,German
362960,Spanish
362960,Polish
362960,Russian
363150,Japanese
363150,TraditionalChinese
363150,Korean
363150,English
363360,English
363360,German
363360,Russian
363360,SimplifiedChinese
363360,French
363360,Spanish
363360,Japanese
363430,English
363520,English
363520,Russian
363520,German
363600,English
363600,Japanese
363600,French
363600,German
363600,Russian
363600,SimplifiedChinese
363600,Spanish
363650,Japanese
363650,English
363860,English
363860,French
363860,Italian
363860,German
363860,Spanish
363860,Portuguese
363860,Russian
363860,SimplifiedChinese
363980,English
363980,Japanese
364050,English
364060,English
364200,English
364200,French
364200,Spanish
364200,German
364200,SimplifiedChinese
364200,Russian
364230,English
364230,French
364230,German
364230,Spanish
364230,Russian
364230,SimplifiedChinese
364300,English
364300,Russian
364300,German
364360,English
364360,French
364360,Italian
364360,German
364360,Spanish
364360,Korean
364360,Polish
364360,Portuguese
364360,Russian
364360,Turkish
364360,Czech
364360,SimplifiedChinese
364360,TraditionalChinese
364380,English
364380,French
364380,Italian
364380,German
364380,Spanish
364380,Arabic
364380,Bulgarian
364380,Czech
364380,Danish
364380,Dutch
364380,Finnish
364380,Greek
364380,Hungarian
364380,Japanese
364380,Korean
364380,Norwegian
364380,Polish
364380,Portuguese
364380,Portuguese
364380,Romanian
364380,Russian
364380,SimplifiedChinese
364380,Swedish
364380,Thai
364380,TraditionalChinese
364380,Turkish
364380,Ukrainian
364390,English
364390,Italian
364390,Portuguese
364390,Russian
364390,French
364390,German
364390,Spanish
364420,English
364630,English
364630,French
364630,German
364630,Spanish
364630,Korean
364720,English
364770,English
364800,English
364810,English
364820,English
364910,English
364910,Russian
365160,English
365160,French
365160,Italian
365160,German
365160,Spanish
365160,SimplifiedChinese
365210,English
365360,English
365450,English
365450,French
365450,German
365450,Spanish
365450,Korean
365450,Russian
365450,SimplifiedChinese
365450,Japanese
365450,Turkish
365560,English
365560,Spanish
365560,Japanese
365580,English
365620,English
365660,English
365660,French
365660,Italian
365660,German
365660,Spanish
365660,Japanese
365760,English
365800,English
365810,English
365810,Spanish
365810,French
365810,German
365810,Polish
365810,Portuguese
365810,Russian
365810,Italian
365810,Czech
365810,Turkish
365810,Japanese
365810,SimplifiedChinese
365810,TraditionalChinese
365880,English
365900,English
366010,English
366090,English
366100,English
366210,English
366210,Italian
366210,French
366210,German
366210,Spanish
366210,Czech
366210,Dutch
366210,Polish
366210,Portuguese
366230,English
366230,French
366230,Italian
366230,German
366230,Spanish
366240,English
366240,French
366240,Italian
366240,German
366240,Spanish
366250,English
366250,French
366250,Italian
366250,Spanish
366250,Japanese
366250,Korean
366250,SimplifiedChinese
366250,Russian
366320,English
366320,French
366320,Italian
366320,German
366320,Spanish
366510,English
366510,French
366510,Czech
366510,German
366510,Spanish
366620,English
366620,Russian
366620,Dutch
366620,French
366620,German
366620,Spanish
366620,Portuguese
366690,English
366690,French
366690,Italian
366690,German
366690,Spanish
366690,Dutch
366690,Polish
366690,Portuguese
366690,Russian
366910,English
366910,French
366910,German
366910,Spanish
366910,Korean
366910,Russian
366910,SimplifiedChinese
366910,Polish
366920,English
366970,English
367010,English
367010,German
367010,Spanish
367010,Russian
367010,French
367080,English
367080,Italian
367080,Spanish
367080,French
367080,German
367080,Japanese
367080,Dutch
367080,Portuguese
367080,Romanian
367080,Russian
367080,Swedish
367080,TraditionalChinese
367080,SimplifiedChinese
367140,English
367240,English
367270,English
367450,English
367450,French
367450,Italian
367450,German
367450,Spanish
367450,Japanese
367450,Korean
367450,Portuguese
367450,Russian
367450,SimplifiedChinese
367520,English
367520,French
367520,German
367520,Spanish
367520,Korean
367520,SimplifiedChinese
367520,Italian
367520,Portuguese
367520,Russian
367520,Japanese
367580,English
367580,French
367580,Italian
367580,German
367580,Spanish
367580,Arabic
367580,Bulgarian
367580,TraditionalChinese
367580,SimplifiedChinese
367580,Czech
367580,Danish
367580,Finnish
367580,Greek
367580,Dutch
367580,Japanese
367580,Korean
367580,Norwegian
367580,Polish
367580,Portuguese
367580,Portuguese
367580,Russian
367580,Romanian
367580,Swedish
367580,Thai
367580,Turkish
367580,Ukrainian
367580,Hungarian
368000,English
368000,SimplifiedChinese
368040,English
368070,English
368070,French
368070,Italian
368070,German
368070,Spanish
368070,Polish
368070,Russian
368070,SimplifiedChinese
368070,Korean
368070,Portuguese
368070,Japanese
368080,English
368080,French
368140,English
368140,Japanese
368150,English
368160,English
368160,Japanese
368220,English
368230,English
368230,French
368230,Italian
368230,German
368230,Spanish
368230,Danish
368230,Finnish
368230,Norwegian
368230,Portuguese
368230,Swedish
368250,English
368370,English
368370,Japanese
368390,English
368390,French
368390,German
368390,Spanish
368390,SimplifiedChinese
368430,English
368430,Norwegian
368430,French
368430,Italian
368430,German
368430,Spanish
368430,Russian
368500,English
368500,French
368500,Italian
368500,German
368500,Spanish
368500,Czech
368500,Dutch
368500,Hungarian
368500,Japanese
368500,Korean
368500,Polish
368500,Portuguese
368500,Russian
368500,SimplifiedChinese
368500,TraditionalChinese
368570,English
368570,French
368570,Italian
368570,German
368570,Spanish
368570,Portuguese
368570,Turkish
368570,Russian
368570,Japanese
368570,SimplifiedChinese
368570,TraditionalChinese
368570,Korean
368610,English
368610,SimplifiedChinese
368730,English
368740,English
368740,French
368740,Italian
368740,German
368740,Spanish
368740,Russian
368830,English
368860,English
368890,English
368890,Spanish
369110,English
369180,English
369180,French
369180,Italian
369180,German
369180,Spanish
369180,Portuguese
369280,English
369310,English
369570,English
369570,French
369570,German
369570,Spanish
369570,Polish
369570,Portuguese
369570,Russian
369700,English
369990,English
369990,French
369990,German
369990,Spanish
369990,Russian
369990,Ukrainian
369990,Italian
369990,Czech
369990,Japanese
369990,Portuguese
369990,SimplifiedChinese
369990,Polish
369990,Korean
370020,English
370120,English
370270,English
370300,English
370360,English
370440,English
370440,French
370440,German
370440,SimplifiedChinese
370440,Portuguese
370440,Japanese
370440,Korean
370440,Polish
370440,Russian
370440,Turkish
370440,Italian
370440,Spanish
370540,English
370540,German
370620,English
370640,English
370660,English
370670,English
370700,English
370710,English
370910,English
370910,French
370910,German
370910,Italian
370910,Spanish
370910,Polish
370920,English
370920,French
370920,Italian
370920,German
370920,Spanish
370920,Arabic
370920,Japanese
370920,Korean
370920,Portuguese
370920,Russian
370920,SimplifiedChinese
370920,Turkish
370920,Portuguese
370940,English
371010,English
371010,Spanish
371140,English
371140,Japanese
371180,English
371190,English
371190,German
371200,English
371300,English
371320,Spanish
371320,English
371520,English
371520,Russian
371520,Ukrainian
371520,German
371520,French
371520,Spanish
371520,Polish
371520,SimplifiedChinese
371520,TraditionalChinese
371520,Japanese
371570,English
371660,English
371660,French
371660,Italian
371660,German
371660,Spanish
371660,Czech
371660,Dutch
371660,Finnish
371660,Japanese
371660,Korean
371660,Norwegian
371660,Polish
371660,Portuguese
371660,Russian
371660,SimplifiedChinese
371660,Swedish
371660,TraditionalChinese
371670,English
371880,English
371970,English
372080,English
372150,English
372150,Spanish
372210,English
372250,English
372360,English
372360,French
372360,Italian
372360,German
372360,Spanish
372480,English
372540,TraditionalChinese
372540,English
372690,English
372780,English
372780,French
372780,German
372780,Spanish
372780,Portuguese
372800,English
372800,French
372800,Italian
372800,German
372800,Portuguese
372800,SimplifiedChinese
372800,Swedish
372800,TraditionalChinese
372800,Spanish
372800,Czech
372800,Polish
372800,Portuguese
372800,Russian
372800,Ukrainian
372800,Hungarian
372800,Korean
372800,Estonian
372800,Slovenian
372800,Romanian
372960,English
372970,English
373360,English
373360,French
373360,Italian
373360,German
373360,Spanish
373360,Japanese
373360,Russian
373390,English
373440,English
373480,English
373480,Japanese
373650,English
373650,French
373650,German
373770,English
373770,Japanese
373770,Portuguese
373770,TraditionalChinese
373770,SimplifiedChinese
373990,English
373990,French
373990,Italian
373990,German
373990,Spanish
373990,Bulgarian
373990,Czech
373990,Danish
373990,Dutch
373990,Finnish
373990,Greek
373990,Hungarian
373990,Japanese
373990,Korean
373990,Norwegian
373990,Polish
373990,Portuguese
373990,Portuguese
373990,Romanian
373990,Russian
373990,SimplifiedChinese
373990,Swedish
373990,Thai
373990,Turkish
373990,Ukrainian
374030,English
374030,French
374030,Italian
374030,German
374030,Spanish
374030,Danish
374030,Japanese
374030,Korean
374030,Norwegian
374030,Portuguese
374030,Russian
374030,SimplifiedChinese
374030,Swedish
374040,English
374040,French
374040,Italian
374040,German
374040,Spanish
374040,Portuguese
374040,Russian
374040,Finnish
374040,Japanese
374040,Korean
374040,Norwegian
374040,SimplifiedChinese
374040,Swedish
374040,Polish
374040,Turkish
374040,Czech
374040,Thai
374050,English
374050,French
374050,German
374050,Spanish
374050,Russian
374050,Italian
374050,SimplifiedChinese
374150,English
374280,English
374280,Russian
374280,SimplifiedChinese
374320,English
374320,French
374320,Italian
374320,German
374320,Spanish
374320,Polish
374320,Russian
374320,Portuguese
374320,SimplifiedChinese
374320,TraditionalChinese
374320,Japanese
374320,Korean
374380,English
374380,French
374380,German
374380,Spanish
374380,Russian
374520,English
374520,French
374520,Italian
374520,German
374520,Spanish
374520,Polish
374520,Russian
374520,SimplifiedChinese
374900,English
374900,French
374900,Italian
374900,German
374900,Spanish
374900,Polish
374900,Russian
374900,Portuguese
375170,English
375170,French
375170,Italian
375170,German
375170,Spanish
375170,Japanese
375170,Portuguese
375170,Portuguese
375310,English
375480,English
375480,SimplifiedChinese
375480,Spanish
375480,French
375480,German
375500,English
375520,English
375520,Russian
375520,Ukrainian
375530,English
375530,Russian
375530,Ukrainian
375530,French
375530,German
375530,Spanish
375530,Czech
375530,Italian
375530,SimplifiedChinese
375530,Portuguese
375530,Turkish
375530,Korean
375530,Hungarian
375530,Japanese
375600,English
375750,English
375750,Japanese
375750,Italian
375750,French
375750,SimplifiedChinese
375750,Spanish
375750,Russian
375820,English
375820,French
375820,German
375820,Spanish
375820,Dutch
375820,Polish
375820,Italian
375820,Russian
375820,Portuguese
375820,Swedish
375820,Norwegian
375820,Czech
375820,Danish
375820,Hungarian
375820,SimplifiedChinese
375820,Turkish
375820,Japanese
375820,Korean
375820,TraditionalChinese
375900,English
375900,French
375900,Italian
375900,German
375900,Spanish
375900,Japanese
375900,Polish
375900,Portuguese
375900,Russian
375900,SimplifiedChinese
375910,English
375910,French
375910,German
375910,Spanish
375910,Polish
375910,Russian
375930,English
375950,English
376210,English
376250,English
376300,English
376300,Japanese
376300,Korean
376300,SimplifiedChinese
376300,TraditionalChinese
376410,English
376450,English
376520,English
376520,French
376520,German
376520,Spanish
376520,Italian
376870,English
376870,French
376870,German
376870,Spanish
376870,Russian
376870,SimplifiedChinese
376870,Portuguese
376880,English
377070,English
377070,French
377070,German
377070,Spanish
377080,English
377080,Japanese
377080,French
377080,German
377160,English
377160,French
377160,Italian
377160,German
377160,Spanish
377160,Polish
377160,Portuguese
