streamer_id,app_id
787545609,10090
808255138,10090
945279907,10090
98968225,11020
67228786,11020
43419232,11020
30610294,12120
88803908,12120
22680841,12120
155042124,12120
1910522,12120
56160176,12120
145441367,12120
70063231,12120
437927292,12120
140343538,12120
58803677,12120
167645711,12120
20791838,12120
973598407,12120
29836436,12120
452225863,12120
80383396,12120
72058243,12120
49608949,12120
65156696,12120
236108989,12120
643901095,12120
646256776,12120
468549638,12120
270000921,12120
160145980,12120
182821992,12120
735545993,12120
998525502,12120
434715273,12120
736917283,12120
739648760,12120
272678466,12120
785822307,12120
156361957,12120
195106511,12120
100895363,12120
426415813,12120
90175029,12120
675907738,12120
137566310,12120
409883648,12120
466455845,12120
885560684,12120
515782952,12120
118461976,12120
638467386,12120
43246889,12120
128960799,12120
583021669,12120
55441472,12150
43900321,12150
524056495,12150
1065740507,12150
77170737,12200
407417435,12200
448382482,12200
162588334,12200
157317584,12200
39337801,12200
241987220,12200
224216588,12200
816851595,12200
69381256,12200
579660103,12200
1054415736,12200
228004351,12200
88864302,12810
837798292,13500
734082589,13500
39869362,13500
238366219,13520
465964521,13600
614089501,13600
160956442,13600
221327139,13600
213843599,13600
814684688,15300
900014104,15300
545939819,15300
793060324,15300
801890842,15300
69774552,15300
89627964,17450
65623168,17450
469739404,17450
39337034,17450
26767969,17450
663422139,17450
107385328,17450
171857388,17450
142917562,17450
532057065,17450
76625740,17450
188980158,17450
133516880,17450
617498582,17450
79064696,17450
102051003,17450
83534261,17450
44346383,17450
98974231,17450
604739401,17450
72621271,17450
431146410,17450
681512266,17450
106722101,17450
414653637,17450
277654867,17450
70949871,17450
138852371,17450
67002337,17450
134026173,17450
641209388,17450
721576098,17450
177720126,17450
757932067,17450
449987465,17450
456817547,17450
507364763,17450
48175628,17450
74357692,17450
30434682,17450
22484258,17450
26692718,17450
152058111,17450
103419479,17450
197814305,17450
73884538,17450
266933392,17450
126003409,17450
192353424,17450
789282711,17450
717250111,19680
118617735,19680
222937225,19680
604140743,19680
270044471,19680
644887721,19680
997236058,19680
58706969,19680
112163448,19680
86437058,19680
238866002,19680
677119823,19680
697538239,19680
124980283,19680
40231558,19680
462358588,19680
505193005,19680
597853256,19680
86711265,19680
438256274,19680
549070325,19680
232694075,19680
278040954,19680
174211687,19680
554286726,19680
614759984,19680
15623507,19680
572476775,19680
59610483,19680
191379275,19680
896514235,19680
73447415,19680
965644696,19680
413396389,19680
408166664,19680
169876842,19680
152867604,19680
81162601,19680
889303916,19680
856483325,19680
838449391,19680
477529274,19680
996203330,19680
869845494,19680
415350730,19680
112756511,19680
886626383,19680
127954912,19680
1049081738,19680
603544628,19680
753288674,20530
78641820,22200
141122650,22300
111065402,22300
102980598,22300
100925204,22300
91446448,22300
38796435,22300
130699023,22300
50367678,22300
266008051,22300
500073939,22300
89849893,22300
156999216,22300
153115187,22300
573750947,22300
131379491,22300
412935979,22300
56335939,22300
180896268,22300
69717856,22300
563740382,22300
65984052,22300
627725979,22300
129638280,22300
95302920,22300
801160301,22300
237107684,22300
517951871,22300
195020234,22300
9833880,22300
147807055,22300
121071460,22300
165297809,22300
670513886,22300
643363327,22300
616750752,22300
51395362,22300
456099337,22300
156466357,22300
42813233,22300
92199274,22300
568866433,22300
750255590,22300
252006798,22300
187064604,22300
700230826,22300
870471016,22300
3142604,22300
132325560,22300
173784833,22300
50361250,22300
9092112,22380
264727777,22380
101041809,22380
59632090,22380
91904368,22380
87882405,22380
19075919,22380
702640496,22380
21447632,22380
42598730,22380
47897305,22380
70031189,22380
25468481,22380
613767485,22380
142186717,22380
189991311,22380
216983739,22380
110554147,22380
245313890,22380
58722145,22380
648209453,22380
167929271,22380
471847789,22380
817686442,22380
149818589,22380
519155386,22380
99464122,22380
122166550,22380
1018961428,22380
48081015,22380
113950643,22380
744183841,22380
702450764,22380
173992094,22380
775671662,22380
63373744,22380
55889501,22380
114391651,22380
22398988,22380
543276411,22380
272253367,22380
595751022,22380
556889845,22380
75319358,22380
516357528,22380
43968524,22380
701029815,22380
161719590,22380
31860089,22380
493176980,22380
43156690,23310
88053043,24880
36799912,31270
775300342,31280
654043744,31290
57502055,31290
149086755,31290
144899091,31840
540359177,31840
36709214,31920
76939682,31920
499687238,32330
466896789,32330
457766487,32360
1046059106,32360
77736065,33320
731203653,33320
108752493,35700
439523618,38420
732100636,38420
27962143,38420
52714057,38420
530785730,38420
46203519,38450
30009229,39140
97823358,39140
569585548,39140
81670946,39140
458011465,39140
156255849,39140
74786925,39140
606032082,39140
90856279,39140
120547935,39140
43287508,39140
164011843,39140
424002693,39140
183411582,39140
118136094,39140
887151177,39140
265010230,39140
40477525,39140
567654159,39140
881873403,39140
156364661,39140
269734617,39140
188925674,39140
136523076,39140
209922236,39140
28179205,39140
486733157,39140
487452475,39140
41964114,39140
246590393,39140
241876909,39140
144091637,39140
40071387,39140
58349451,39140
39678790,39140
246237170,39140
522188473,39140
62821153,39140
31411957,39140
804402073,39140
194273763,39140
687858655,39140
799648090,39140
161348227,39140
108606485,39140
424946997,39140
472532840,39140
93145102,39140
588969147,39140
781348318,39140
1046170644,39190
816316018,39670
114337875,40300
80083134,40300
43581651,40300
207315584,40390
1073420045,40970
863966317,40970
863969041,40970
863968091,40970
863985775,40970
863996573,40970
885026694,40970
413060767,41000
163575630,41070
502816452,42220
120534682,42220
635577612,42230
85750033,42700
57357891,42700
107326722,42700
149286670,42700
55030959,42700
239356777,42700
107753554,42700
49962101,42700
234617229,42700
55953727,42700
483894931,42700
86192605,42700
36462440,42700
74103252,42700
164731356,42700
182874959,42700
125833632,42700
98949805,42700
38645110,42700
522004203,42700
79150221,42700
46848671,42700
140264432,42700
142259220,42700
416454508,42700
120573934,42700
547304848,42700
825555476,42700
86882679,42700
127131531,42700
227101474,42700
119002854,42700
165930315,42700
192070170,42700
110340475,42700
490394614,42700
552671547,42700
200160555,42700
684459309,42700
21341246,42700
46451,42700
441761946,42700
745363909,42700
453383600,42700
535043364,42700
208734995,42700
449493381,42700
113831780,42700
268484647,42700
575414594,42700
39204078,43110
143920634,43110
859216412,43110
409244081,43600
216267927,45760
12986703,45760
27004251,45760
31483701,45760
413228117,45760
96631008,45760
154482362,45760
87175707,45760
71495538,45760
159492426,45760
8430864,45760
646517611,45760
600704711,45760
65003705,45760
436878460,45760
61783522,45760
26135677,45760
212244578,45760
95515652,45760
1087403187,45760
77524438,45770
24016100,45770
64692947,45770
801420997,45770
78289613,45770
598552589,45770
125841214,49520
122641289,49520
53588337,49520
146414109,49520
86061686,49520
69914527,49520
467555953,49520
233504654,49520
36195038,49520
56790756,49520
212510571,49520
505143695,49520
32277575,49520
174344344,49520
155291259,49520
245790470,49520
153324539,49520
171234181,49520
32494398,49520
96723288,49520
477473233,49520
74391228,49520
112921838,49520
26745031,49520
20176360,49520
175027960,49520
227458151,49520
62442891,49520
104295588,49520
116979714,49520
49565153,49520
145882097,49520
500551018,49520
68923953,49520
24214580,49520
47160783,49520
410326552,49520
91451156,49520
216653598,49520
741475952,49520
98627074,49520
423576031,49520
418927645,49520
412734334,49520
28572937,49520
504765151,49520
179995174,49520
622376421,49520
522274789,49520
467381777,49520
462845061,50300
739576165,50300
207868756,55230
151201946,55230
38270607,55230
191679650,55230
415350531,63910
526344785,63910
27818702,65300
41638289,65300
40807896,65300
44880528,65300
57279812,65300
59885261,65300
44253639,65300
40637146,65300
76404973,65300
38237215,65300
45291053,65300
172462543,65300
678815541,65300
38271251,65300
39947006,65300
46615127,65300
85182463,65300
24230823,65300
113972145,65300
67138984,65300
2776409,65300
596662263,65300
84071844,65300
213584536,65300
57173106,65300
211111997,65800
222351875,65800
755579680,65800
50072645,65800
141456905,65800
52605298,65800
1098223423,65800
56267326,65980
422424060,71230
466812430,71390
26538483,72850
48566375,72850
85170095,72850
414910329,72850
153849789,72850
88489720,72850
566552059,72850
561625196,72850
106847572,72850
57418625,72850
141229488,72850
745516786,72850
554447580,72850
430684818,72850
747920623,72850
633266164,72850
561986687,72850
131096111,72850
669001551,72850
432815410,72850
416754593,72850
147547177,72850
134865943,72850
440938564,72850
588509671,72850
743897390,72850
408046736,72850
501071947,72850
31078152,72850
923477591,72850
487209596,72850
144905633,72850
443996297,72850
822347587,72850
162305279,72850
544425285,72850
140119742,72850
635729215,72850
263318286,72850
35397266,72850
132875369,72850
87510153,72850
454316241,72850
946941298,72850
145428885,72850
653806364,72850
745370410,72850
278201016,72850
1018494865,72850
821703612,72850
28534469,73170
546940390,78000
59099367,78000
156711940,80330
39192063,80340
138165126,94590
619422435,99100
111988679,102500
24476451,105600
73477451,105600
39661750,105600
10181362,105600
142779060,105600
27326937,105600
249132746,105600
499422359,105600
51277099,105600
101254215,105600
31552109,105600
227029433,105600
47266389,105600
265074477,105600
31611456,105600
40988976,105600
139250147,105600
144138710,105600
81857729,105600
449002011,105600
32281983,105600
20536991,105600
606284052,105600
49032402,105600
113583865,105600
564605077,105600
454781387,105600
168572351,105600
84772964,105600
66244399,105600
50054144,105600
558602958,105600
91597112,105600
636410751,105600
420480355,105600
165172648,105600
465829088,105600
402482016,105600
119882473,105600
32679257,105600
193347486,105600
59858969,105600
622122088,105600
123553114,105600
140048070,105600
46915833,105600
454948287,105600
130839503,105600
138392170,105600
446680215,105600
57787235,107100
1017600283,107100
38948853,107410
131700795,107410
91474823,107410
38697318,107410
409499736,107410
193336212,107410
72528107,107410
123676518,107410
58664997,107410
28481736,107410
6649932,107410
529797930,107410
57380861,107410
72591817,107410
131948611,107410
41596165,107410
43514161,107410
37218789,107410
68054382,107410
63785020,107410
36146856,107410
123108116,107410
106747357,107410
131917323,107410
238153416,107410
119947248,107410
225567113,107410
189653428,107410
144029302,107410
60718210,107410
70730142,107410
28307757,107410
120110095,107410
74249029,107410
68747567,107410
40392131,107410
139234990,107410
35883747,107410
96892071,107410
1055352326,107410
135072026,107410
208282520,107410
91909061,107410
102605292,107410
152534982,107410
113351851,107410
544343162,107410
76793289,107410
450357647,107410
225700124,107410
206865739,108600
142974849,108600
13363719,108600
51925282,108600
46871140,108600
62186098,108600
227810831,108600
238356436,108600
50178466,108600
45960408,108600
263865781,108600
2164989,108600
119453860,108600
157248383,108600
142924654,108600
77155479,108600
50637824,108600
215151180,108600
32373258,108600
189386671,108600
447726388,108600
90381336,108600
26880331,108600
506617670,108600
174131609,108600
645614583,108600
78992205,108600
504741895,108600
552115368,108600
147470724,108600
269079946,108600
270765549,108600
68567140,108600
136113181,108600
147938078,108600
124677871,108600
39367248,108600
22857005,108600
73300404,108600
232479198,108600
57936045,108600
235243483,108600
102181506,108600
52226663,108600
172466770,108600
102458598,108600
486964858,108600
142160242,108600
729972195,108600
101432201,108600
126755548,108710
91304162,108710
154717781,108710
181015512,108710
68087073,108710
39169776,108710
80882100,108710
68108128,108710
48077922,108710
691011044,108710
145307726,108710
122355756,108710
539955465,108710
896794191,108710
138169320,108710
173164697,108710
716573289,108710
26581262,108710
635439801,108710
889092672,108710
418316427,108710
922489328,108710
1040904351,108710
872913985,108710
946264623,108710
765856104,108710
39539318,108710
35054158,113020
72270357,113400
67536413,113400
6635414,113400
57391961,113400
124824074,113400
122082204,113400
133801990,113400
38108244,113400
30465437,113400
41526634,113400
98809022,113400
103800726,113400
648088855,113400
89751223,113400
256004090,113400
268672367,113400
170321146,113400
47289717,113400
869587838,113400
64636698,113400
50589872,113400
112185479,113400
246339225,113400
147787670,113400
96839280,113400
124994020,113400
122446843,113400
603406156,113400
72096548,113400
261876761,113400
70190312,113400
705826422,113400
85244379,113400
101163116,113400
156970370,113400
695785153,113400
139886110,113400
156793830,113400
170002315,113400
105843096,113400
42307263,113400
154747243,113400
243100783,113400
247112587,113400
130266927,113400
175914852,113400
723617434,113400
427721185,113400
169400884,113400
115547786,113400
108546475,115100
546855750,200080
29260188,200210
849971464,200210
258170277,200900
30949555,200900
424520738,200900
149471806,200900
177612746,200900
216847724,200940
847801005,200940
91016950,201230
43242267,201230
41459045,201230
225365805,201230
135111177,201230
23795609,201230
160868939,201230
449883228,201230
37926267,201230
48077321,201230
107490659,201230
698604888,201230
180713505,201230
73000410,201230
32009699,201230
459134733,201230
132970766,201230
42421075,201230
489257232,201230
119356302,201230
32908263,201230
42460671,201230
193314404,201230
429653167,201230
62831209,201230
263072573,201230
520670584,201230
163982790,201230
112151965,201230
421556688,201230
66330861,201230
147146433,201230
641628975,201230
422179074,201230
59107783,201230
138324421,201230
143980452,201230
443918950,201230
426879070,201230
60712383,201230
22560484,201230
48512722,201230
103700193,201230
50747520,201230
911149721,201230
136507545,201230
136685332,201230
239929012,201230
1082961188,201230
37963899,201810
593316007,201810
193404919,201810
1041775471,201810
96710262,202670
191574618,202670
827448080,202970
62200985,202970
45916025,202970
36986190,202970
149141153,202970
69214878,202970
67515308,202970
428339706,202970
68685478,202970
264216631,202970
65384075,202970
151904646,202970
60508885,202970
95442876,202970
156634175,202970
198449646,202970
463353178,202970
200430967,202970
95145247,202970
529468742,202970
470303152,202970
847810318,202970
177103348,202970
91873023,202970
753641204,202970
710891384,202970
89024130,202970
539119781,202970
95450453,202970
885097610,202970
769140793,202970
248289457,202970
280041112,202970
230373231,202970
140146847,202970
131717143,202970
172014815,202970
1037850898,202970
114665022,202970
724246709,202970
72139188,202970
565047989,202970
444869197,202970
473261266,202970
154940731,202970
91549373,202970
423799994,202970
867537048,202970
559056282,202970
751905432,202970
49094345,204100
592515668,204100
230488482,204100
514504267,204100
194899687,204100
1095973136,204100
157408341,204100
102303377,204240
417487013,205950
210775478,206420
215804590,206420
809368497,207490
891493547,207490
639539113,208650
142066184,208650
215545035,208650
173145542,208650
60390725,208650
139994142,208650
57069728,208650
177778680,208650
549422804,208650
788722070,208650
129103318,208650
101006125,208650
91787745,208650
550692602,208650
763980300,208650
665709552,208650
600673507,208650
401517017,208650
175540532,208650
987536508,208650
124669295,208650
258192441,208650
23971510,208650
57540973,208650
171402257,208650
269743449,208650
775723161,208650
518670101,208650
616325659,208650
1016792946,208650
181271061,208650
280687323,208650
671726859,208650
84361710,208650
547749345,208650
777722735,208650
532135434,208670
1088837903,208730
32776267,209000
128334378,209000
226562545,209000
97790988,209000
65824618,209000
719001482,209000
590581202,209000
936842262,209000
1001476434,209000
673669528,209000
823603404,209000
410243160,209000
1068329712,209000
173290293,209080
201489407,211260
70157497,211500
90567540,211500
484829428,211500
28900329,211500
230897062,211500
74500745,211500
522241753,211500
107237368,211500
927120645,211500
593821168,211500
1096867296,211500
28196988,211600
60773616,211740
136275626,211740
25097194,211740
37014455,211820
113779709,211820
189522684,211820
204352934,211820
767324933,211820
111186017,211820
44976530,211820
518789875,211820
82345824,211820
54942148,212500
48360348,212500
128642623,212500
121047291,212500
71525915,212500
81805865,212500
50202767,212500
238843872,212500
56371876,212500
208169664,212500
61781863,212500
418791667,212500
608137497,212500
531248417,212500
132505709,212500
181860850,212500
125420948,212500
262312199,212500
43251360,212500
76637326,212500
173557940,212500
81359936,212500
92497330,212500
82512530,212500
611138096,212500
24327500,212500
31123974,212500
674973343,212500
32952119,212500
568684933,212500
546027926,212500
579785955,212500
472703872,212500
255363644,212500
88055905,212500
23931041,212500
96227167,212500
560766740,212500
165615315,212500
410986858,212500
97139854,212500
10394591,212500
145087999,212500
89367276,212500
681136124,212500
65902570,212500
162694599,212500
37480995,212500
75194181,212500
415083610,212500
22245684,212680
107493335,212680
117838890,212680
206994028,212680
69311155,212680
125329146,212680
151383530,212680
195610552,212680
741148310,212680
900643902,212680
27272329,212680
129282298,212680
49548886,212680
996403719,212680
734721777,212680
115051595,212680
67388369,212680
246557656,212680
56908836,212680
164312259,212680
178443981,212680
159403064,212680
52199302,212680
48062543,212680
49693514,212680
68723543,212680
38319552,212680
29421764,213610
248250437,213610
582448445,213610
437276550,213610
488689444,213610
531356261,213610
740669361,213610
653855843,213610
206549327,213610
75934191,213610
237939473,213610
743895603,213610
28209194,213670
547686313,213670
1090715295,213670
96418247,213670
38934495,213670
1102748657,213670
484694098,213670
674301576,213670
471606755,213670
270670690,213670
820457046,213670
99075440,213670
907451667,213670
487543514,213670
470263498,213670
1106113192,213670
536526776,213670
81119169,213670
462507691,213670
42497330,213670
412223343,213670
31091167,214170
232572836,214490
135685775,214490
772196041,214490
404021580,214490
103496502,214490
461479396,214490
121192739,214490
103897036,214490
194485687,214490
549870238,214490
568040516,214490
108422648,214490
259453067,214490
61978909,214490
488503466,214490
878195289,214490
142323472,214490
91504575,214490
960559266,214490
142025306,214490
153697884,214490
683456336,214490
561005126,214490
722300295,214490
757408379,214490
154706010,214490
65286734,214490
158700418,214490
238936469,214490
405016158,214490
143520590,214490
436666933,214490
157095121,214490
138518124,214490
414314105,214490
472213414,214490
54586902,214490
867299867,214490
771461295,214490
91091400,214490
206110175,214490
73190369,214490
193682183,214490
486845397,214490
148253875,214490
232063818,214490
584988313,214490
728490324,214490
739370527,214490
203769310,214490
91112427,215280
783732651,215280
148826486,215280
834678012,215280
505738217,215670
504295180,215670
495983430,215670
440148621,215670
482820037,215670
862679315,215670
838444144,215670
709938327,215670
909698724,215670
409025205,215670
899311462,215670
865845563,215670
539763352,215670
637421806,215670
638196715,215670
134050634,215670
1097218586,215670
1097222321,215670
70669792,218230
113607950,218230
43529739,218230
99709495,218230
54954736,218230
526842469,218230
58695821,218230
196654245,218230
43522050,218230
222939749,218230
176919360,218230
553955575,218230
211090677,218230
14410241,218230
601495508,218230
94987806,218230
61653894,218230
36421292,218230
40074982,218230
39195195,218230
36666885,218230
158133602,218230
73210831,218230
165961973,218230
730579471,218230
278684346,218230
134058699,218230
137197789,218230
485420213,218230
54148612,218230
723376084,218230
49231915,218230
22361117,218230
143430483,218230
254931829,218230
38570771,218230
164539728,218230
93143366,218230
183167077,218230
602533926,218230
140693512,218230
139353229,218230
90642586,218230
763153228,218230
71411996,218230
67497949,218230
25741173,218230
78123165,218230
115521858,218230
45502905,218230
423597670,218620
167198704,218620
47489078,218620
135679627,218620
57397339,218620
443634853,218620
77266375,218620
827983429,218620
156555067,218620
57395251,218620
69950273,218620
52782234,218620
695004974,218620
490377033,218620
162975986,218620
118133469,218620
634854486,218620
94103999,218620
539830393,218620
471428665,218620
125747329,218620
92035951,218620
583572506,218620
125955228,218620
640655995,218620
744299829,218620
42699864,218620
82744738,218620
544789713,218620
1040038221,218620
946645789,218620
67446012,218620
59347863,218620
100884923,218620
897892105,218620
23587220,218620
672219254,218620
84194803,218620
107891865,218620
856786190,218620
84443994,218620
1084105132,218620
180063078,218620
505701210,218620
114952598,218620
275630895,218620
904072821,218620
109343412,219640
32912373,220200
79295102,220200
147595677,220200
124453722,220200
59546159,220200
98444599,220200
917427308,220200
28910855,220200
64255976,220200
92119406,220200
95199162,220200
52368796,220200
80628565,220200
86418957,220200
167747089,220200
26843369,220200
174659416,220200
654514308,220200
549721384,220200
420899159,220200
608441823,220200
61131673,220200
79504940,220200
465811345,220200
99289426,220200
113685463,220200
23288164,220200
62201812,220200
35774097,220200
106558959,220200
72627859,220200
403018853,220200
429670412,220200
673348165,220200
25568150,220200
78219895,220200
145966385,220200
187968635,220200
36182490,220200
40385494,220200
137465016,220200
88032587,220200
83234398,220200
126173717,220200
61958525,220200
886653655,220200
144804417,220200
63014762,220200
44603756,220200
807609356,220200
405523919,220440
761528538,220440
503930441,220440
62211396,220740
703436305,220740
725937133,220740
725687145,221040
70729618,221040
42785699,221040
114679549,221040
473167470,221040
136442588,221040
743070914,221040
531224332,221040
90468073,221040
532440736,221040
52194321,221040
921808925,221040
35720037,221040
69133780,221040
418104044,221040
630066487,221040
264476033,221040
678622919,221040
49571617,221040
84151246,221040
996008468,221040
62160833,221040
168279207,221040
73837315,221040
132174392,221040
130067924,221040
85820623,221040
511803087,221040
691039773,221040
465281832,221040
448546243,221040
1061767656,221040
419959857,221040
173312396,221040
604760736,221040
749686972,221040
118527964,221040
1030278847,221040
87217620,221040
651908840,221040
554753658,221040
1096696589,221040
26490481,221100
57717183,221100
180118013,221100
69824993,221100
70880222,221100
56625428,221100
119522206,221100
35685209,221100
41726922,221100
30782393,221100
75973193,221100
44338590,221100
36021079,221100
46152491,221100
52432582,221100
1002299457,221100
490970172,221100
118223829,221100
38390804,221100
52049736,221100
23948713,221100
175865119,221100
188273795,221100
146550248,221100
66736986,221100
74571203,221100
52124428,221100
844124633,221100
126784581,221100
726408531,221100
58561651,221100
48946894,221100
857696485,221100
83850672,221100
183637404,221100
207579208,221100
32236935,221100
35604935,221100
572766847,221100
21214570,221100
49676649,221100
502179257,221100
