app_id,streamer_id,streamer_name,followers
218230 ,137197789 ,folcenfanel,315 
218230 ,485420213 ,gx20_,289 
218230 ,54148612 ,Lonely_Millennial,282 
218230 ,723376084 ,Lapki_v_tapkah,276 
218230 ,49231915 ,The_Dab86,275 
218230 ,22361117 ,X_Rok,242 
218230 ,143430483 ,tolyanoo,237 
218230 ,254931829 ,777PAINKILLER777,217 
218230 ,38570771 ,JugheadPS2,205 
218230 ,164539728 ,DEHAV_M8,194 
218230 ,93143366 ,Carlitoox2,182 
218230 ,183167077 ,DesSnow,177 
218230 ,602533926 ,exteriorusmc,174 
218230 ,140693512 ,durdleishere,168 
218230 ,139353229 ,philo1998,165 
218230 ,90642586 ,xShuell,162 
218230 ,763153228 ,nonsenses1983,152 
218230 ,71411996 ,LunarionVT,152 
218230 ,67497949 ,valchemist_,149 
218230 ,25741173 ,junkzdude,141 
218230 ,78123165 ,TheNamelessOn3,134 
218230 ,115521858 ,anulosfr,124 
218230 ,45502905 ,Qhewie,101 
218620 ,423597670 ,thedamontaekxng,2133 
218620 ,167198704 ,NathanTV38,1576 
218620 ,47489078 ,cdawgg_,1465 
218620 ,135679627 ,Enderhyd,1141 
218620 ,57397339 ,TimmyP7,1011 
218620 ,443634853 ,dettsguide,943 
218620 ,77266375 ,Just_Joe_,931 
218620 ,827983429 ,runn1ngd,903 
218620 ,156555067 ,d0dmg,589 
218620 ,57395251 ,RedRidingReaper,571 
218620 ,69950273 ,DR01D_Qs,563 
218620 ,52782234 ,MCShmekPL,440 
218620 ,695004974 ,supranosfortuna,435 
218620 ,490377033 ,TheFamousPounder,409 
218620 ,162975986 ,SonuvaH,383 
218620 ,118133469 ,J_and_J_1,372 
218620 ,634854486 ,craft_JALApeno,371 
218620 ,94103999 ,angrypenguin2,354 
218620 ,539830393 ,federall_01,349 
218620 ,471428665 ,Shadow0oo,313 
218620 ,125747329 ,viciouswolf1,310 
218620 ,92035951 ,Deja_Vu235,283 
218620 ,583572506 ,tg3l1te,208 
218620 ,125955228 ,Billbee,193 
218620 ,640655995 ,LittleToEasy,182 
218620 ,744299829 ,booperdoopbruhmoment,174 
218620 ,42699864 ,black_knight_dimi,171 
218620 ,82744738 ,SolidSteak44,146 
218620 ,544789713 ,SickSnake69,138 
218620 ,1040038221 ,ARVermillionVT,112 
218620 ,946645789 ,rrs3_,110 
218620 ,67446012 ,skykim,108 
218620 ,59347863 ,Daemonio,103 
218620 ,100884923 ,こんたまも控小玉 (aq9665),98 
218620 ,897892105 ,lxtoday,92 
218620 ,23587220 ,Smelly__Socks,69 
218620 ,672219254 ,kevinclausen,68 
218620 ,84194803 ,hgsdfgb,56 
218620 ,107891865 ,Dyst0ria,53 
218620 ,856786190 ,wdynal,53 
218620 ,84443994 ,CipherSigint,46 
218620 ,1084105132 ,justindroy,37 
218620 ,180063078 ,Hi_Storia,33 
218620 ,505701210 ,fbibanan,26 
218620 ,114952598 ,b1oodsoaked,24 
218620 ,275630895 ,jakekill123,17 
218620 ,904072821 ,callmekillmee,3 
219640 ,109343412 ,GIRU,42193 
220200 ,32912373 ,Szyzyg,48254 
220200 ,79295102 ,Kagaminium,25684 
220200 ,147595677 ,Carto,13578 
220200 ,124453722 ,I2ocketGuy,6529 
220200 ,59546159 ,tylerraiz,5452 
220200 ,98444599 ,Wintermancer13,4953 
220200 ,917427308 ,SpaceChip_,2597 
220200 ,28910855 ,urban_venture,2570 
220200 ,64255976 ,JonnyOThan,1999 
220200 ,92119406 ,MYGUNISHUGE,1870 
220200 ,95199162 ,dunbaratu,1723 
220200 ,52368796 ,Woeller,1570 
220200 ,80628565 ,vitalijbeam,1279 
220200 ,86418957 ,Hawk_CZ6,1278 
220200 ,167747089 ,Alyce_WonderlandGaming,1231 
220200 ,26843369 ,rgilpt,1105 
220200 ,174659416 ,Icekingofspace,1096 
220200 ,654514308 ,RaechelMaelstrom,951 
220200 ,549721384 ,Kouston,861 
220200 ,420899159 ,アスペンライダー (aspenrider),801 
220200 ,608441823 ,Paelu,774 
220200 ,61131673 ,ItsTime_ToRage,748 
220200 ,79504940 ,Cosmonaut_Crash,708 
220200 ,465811345 ,JesterLsC2,583 
220200 ,99289426 ,udderlymilkyy,553 
220200 ,113685463 ,cobaltwolfy,530 
220200 ,23288164 ,Diver2441,522 
220200 ,62201812 ,Bear989,512 
220200 ,35774097 ,BShimoda,482 
220200 ,106558959 ,SpaceAngie,477 
220200 ,72627859 ,EkimDaBrave,460 
220200 ,403018853 ,RadioFreeKerbin,371 
220200 ,429670412 ,plizzzle,327 
220200 ,673348165 ,MentalDefenestration,323 
220200 ,25568150 ,Mesmerale,235 
220200 ,78219895 ,Flo_Ko1997,193 
220200 ,145966385 ,NanoHound_,190 
220200 ,187968635 ,Nerdthagoras,162 
220200 ,36182490 ,Portablejim,133 
220200 ,40385494 ,TanyaSapien,117 
220200 ,137465016 ,bblanco47_xL,80 
220200 ,88032587 ,The_Venusian,77 
220200 ,83234398 ,kuzayulina,70 
220200 ,126173717 ,Acestins,59 
220200 ,61958525 ,VelvetApe82,57 
220200 ,886653655 ,kailiplehyz,56 
220200 ,144804417 ,daftpanzer,37 
220200 ,63014762 ,Rocket_BoB,16 
220200 ,44603756 ,Graham2477,15 
220200 ,807609356 ,TapeMan14,2 
220440 ,405523919 ,edeves220486,503 
220440 ,761528538 ,sunshine__598,204 
220440 ,503930441 ,SeiferWolfy,196 
220740 ,62211396 ,cd_panic,120 
220740 ,703436305 ,Naminaey,56 
220740 ,725937133 ,LotusLilith_,36 
221040 ,725687145 ,heyandy_,4799 
221040 ,70729618 ,ninjapoker,2781 
221040 ,42785699 ,DreamRUS,2048 
221040 ,114679549 ,barelyhare,1338 
221040 ,473167470 ,TurtleSushiTV,1160 
221040 ,136442588 ,REKitten137,888 
221040 ,743070914 ,ElvenVenture,826 
221040 ,531224332 ,MAHIKO2k,567 
221040 ,90468073 ,Charmoon92,550 
221040 ,532440736 ,TheDragonLad_,476 
221040 ,52194321 ,TheJonOfWar,466 
221040 ,921808925 ,cunning_spartan2,407 
221040 ,35720037 ,SpartanJanitor,395 
221040 ,69133780 ,ehrenttv,351 
221040 ,418104044 ,saltysnx,314 
221040 ,630066487 ,x4r7angelikx,269 
221040 ,264476033 ,GhostyGaming323,260 
221040 ,678622919 ,PootashPL,253 
221040 ,49571617 ,ReloadDED,249 
221040 ,84151246 ,ChongoWongo,223 
221040 ,996008468 ,xxOMEGAREACHxx,222 
221040 ,62160833 ,alconteh,217 
221040 ,168279207 ,Amphion_VT,210 
221040 ,73837315 ,Kellohound,177 
221040 ,132174392 ,chatonsky_,174 
221040 ,130067924 ,kagerochii,171 
221040 ,85820623 ,leananamarevio,166 
221040 ,511803087 ,キイロイ903 (kiiroi903),165 
221040 ,691039773 ,Nayo186,163 
221040 ,465281832 ,Jordan_Slamsey,161 
221040 ,448546243 ,ztrstrikerzomber,157 
221040 ,1061767656 ,がんこちゃんだよ (gankocyandayo),144 
221040 ,419959857 ,AlexisCantoMV,83 
221040 ,173312396 ,conde_cafe,82 
221040 ,604760736 ,slytherinexe,76 
221040 ,749686972 ,noemivic21,74 
221040 ,118527964 ,MissFaeon,73 
221040 ,1030278847 ,shiakh55,40 
221040 ,87217620 ,free_kx,29 
221040 ,651908840 ,noe__mi__,22 
221040 ,554753658 ,lobiisome,17 
221040 ,1096696589 ,eyesofhell4,0 
221100 ,26490481 ,summit1g,6285202 
221100 ,57717183 ,Mendo,697572 
221100 ,180118013 ,HutchMF,388872 
221100 ,69824993 ,TheRunningManZ,353305 
221100 ,70880222 ,Smoke,323576 
221100 ,56625428 ,SilentSentry,319350 
221100 ,119522206 ,Trey24k,235621 
221100 ,35685209 ,BibixHD,221597 
221100 ,41726922 ,shikai,183285 
221100 ,30782393 ,TSM_SmaK,158416 
221100 ,75973193 ,TopeREC,141233 
221100 ,44338590 ,M1NDR,116094 
221100 ,36021079 ,DriDGG,111825 
221100 ,46152491 ,Testree,111754 
221100 ,52432582 ,MrGibbon,108802 
221100 ,1002299457 ,dota_sng1,100459 
221100 ,490970172 ,ExfilCamper,96686 
221100 ,118223829 ,BoschMerchant,93173 
221100 ,38390804 ,Echoics,78146 
221100 ,52049736 ,Knotty,77699 
221100 ,23948713 ,TheLoyalPatriot,75406 
221100 ,175865119 ,BenFruit,63762 
221100 ,188273795 ,LAXHAWTHORN007,61669 
221100 ,146550248 ,AmishZed,58519 
221100 ,66736986 ,Lottie,55547 
221100 ,74571203 ,PeroniaxDeluxe,53268 
221100 ,52124428 ,Kdwolf77,52023 
221100 ,844124633 ,wildpuptarts,50194 
221100 ,126784581 ,Jebala,42491 
221100 ,726408531 ,HollyRex,42222 
221100 ,58561651 ,MrOGx,41196 
221100 ,48946894 ,NiteNightKid,41144 
221100 ,857696485 ,1wheelchairgamer1,39815 
221100 ,83850672 ,Laii,39294 
221100 ,183637404 ,Kilnier,36993 
221100 ,207579208 ,Margareta,36239 
221100 ,32236935 ,Sterdekie,35183 
221100 ,35604935 ,Frantixx,35168 
221100 ,572766847 ,FreshSpawns,34765 
221100 ,21214570 ,TheFearStream,34579 
221100 ,49676649 ,LeoCHarada,33296 
221100 ,502179257 ,FoxyAnnika,33182 
221100 ,56907042 ,AdamCrooK,33114 
221100 ,93824523 ,HappyBombs,31669 
221100 ,39611943 ,Goes,29412 
221100 ,117873371 ,nirmo,29274 
221100 ,42599156 ,einz,27533 
221100 ,171584431 ,mullerYOGHURTSs,25464 
221100 ,89768025 ,Joito,24877 
221100 ,74853380 ,LoolooPaul,24162 
221260 ,170932030 ,Thorn563,245 
223710 ,142056097 ,MaiKyua,2033 
223710 ,515462969 ,hiamyush,867 
223710 ,53891328 ,PwngyZoggt,838 
223710 ,139231557 ,kiszuko,736 
223710 ,23637488 ,Dat_Roope,454 
223710 ,442861755 ,IamD4ni,420 
223710 ,188096858 ,2dch__,381 
223710 ,523155256 ,NieR_AutomaTino,358 
223710 ,526944168 ,Pankratovoff,214 
223710 ,30954981 ,NickoLys,191 
223710 ,1064712233 ,EliUnicornia,189 
223710 ,892491361 ,simon_tsv,132 
223710 ,814736218 ,aliencita98,94 
223710 ,449669443 ,Riggy87,92 
223710 ,621536541 ,ssurikin,87 
223710 ,415253173 ,AngelesH_,65 
223830 ,82124606 ,ArkTheSlime,584 
223830 ,479393030 ,krangledangle,540 
224940 ,75834676 ,sethasoar,71 
227300 ,89121512 ,Janusz0821,115829 
227300 ,81865276 ,Gamekeepers_cz,70543 
227300 ,233408411 ,AngelinaFtg,61857 
227300 ,274929639 ,SCSsoftware,61250 
227300 ,69810191 ,Dar_,45527 
227300 ,36560516 ,ThePooN,33468 
227300 ,247692826 ,SimsRey,31152 
227300 ,82778103 ,ADeadGuyUK,30488 
227300 ,812985068 ,jullean,29656 
227300 ,38088857 ,Xariel,27881 
227300 ,66468656 ,DavincstyleGames,24665 
227300 ,41694071 ,Jenko90_,23033 
227300 ,32298046 ,kworey,22991 
227300 ,113577849 ,apuddii,21934 
227300 ,112507111 ,ciihlancieri,21078 
227300 ,223997379 ,NicoFullPlayer,20170 
227300 ,680503096 ,Kalich91_,17483 
227300 ,81125543 ,NejakyLuke,16994 
227300 ,991663844 ,lRudeuus,16825 
227300 ,195080404 ,Gudeano,16079 
227300 ,61146832 ,ThespiritBEN,15493 
227300 ,89808035 ,BraggGaming,14911 
227300 ,514178177 ,pragarokaralius,14181 
227300 ,148466579 ,RamaSabeee,13892 
227300 ,454037747 ,OldSkullGamesBR,13867 
227300 ,78839908 ,Krewlex,13677 
227300 ,657407845 ,TruckersMP_Official,13333 
227300 ,740434684 ,SRB_Yolas_,12858 
227300 ,47554276 ,aWildWatermelonAppears,12407 
227300 ,115853581 ,Praxatics,11361 
227300 ,39623042 ,Nasolin,11343 
227300 ,645322294 ,Caissie__,11129 
227300 ,75030621 ,ujbejtv,10682 
227300 ,438060169 ,JoshJustGames,10514 
227300 ,71128273 ,Duczo,9912 
227300 ,100824124 ,AnemikVampir,9825 
227300 ,443828346 ,meckentown,9500 
227300 ,146297395 ,KTzito,9468 
227300 ,190488739 ,Marco_BTL_Berlin,9372 
227300 ,196611176 ,GreyFoxTV2,9325 
227300 ,266562982 ,DieKutscher,8957 
227300 ,785525415 ,Scania_Kutscher,8495 
227300 ,597533895 ,itsPeanutttt,8062 
227300 ,443749183 ,MemennTV,7710 
227300 ,159343169 ,canario74,7652 
227300 ,84487407 ,arrowsrealm,7561 
227300 ,118579616 ,Galadarian73,7557 
227300 ,688068232 ,Ditaobrz,7556 
227300 ,55794335 ,arboCobra,7377 
227300 ,112623974 ,Icey0082,7373 
228200 ,98421445 ,IntegralSweeD,1900 
228200 ,25388368 ,GoPepsi,1460 
228200 ,116154418 ,MagnoCOH,1070 
228200 ,216578396 ,StatementLive,898 
228200 ,39409354 ,bulatcoh,787 
228200 ,161109010 ,smoko_coh,759 
228200 ,186391796 ,simply_coh,741 
228200 ,218966109 ,sopamanxx,624 
228200 ,144335763 ,argentinosaurus2023,515 
228200 ,519660819 ,Nubb3r,429 
228200 ,54638439 ,LUCKBAR,423 
228200 ,478091026 ,Mr_Sleaze,352 
228200 ,648729502 ,스끼리인데 (skysoxp2),267 
228200 ,23293454 ,hjtheman,263 
228200 ,170870877 ,immortalxhero,182 
228200 ,453635712 ,Angrade,177 
228200 ,584447024 ,StrongerCOH,174 
228200 ,124533542 ,angojeep,139 
228200 ,728999495 ,ㅂㅇ12 (louisgrind),132 
228200 ,747924276 ,nAuton0mic,123 
228200 ,442237838 ,Saint86cil,111 
228200 ,476445470 ,Bergkreuz,104 
228200 ,584121668 ,xPUMA1xXx,96 
228200 ,80912455 ,Deshollador83,87 
228200 ,88847857 ,ChristoCoH,67 
228200 ,744723205 ,hemaegypt,65 
228200 ,533140243 ,diamondbackk1,59 
228200 ,585182037 ,shaolinfantstk,36 
228200 ,731245655 ,disarray1845,33 
228200 ,197878585 ,CheerUpPal,29 
228200 ,140784100 ,PadobranatzCOH,24 
228200 ,40850884 ,Innos231,23 
228200 ,1098393356 ,eirisch95,16 
228280 ,93284068 ,ElGamerViejuno,14427 
228280 ,151943478 ,BeastLordJ,1573 
228280 ,168466793 ,Bogu_Bogu,666 
228280 ,183949382 ,ArcanusArchives,102 
228280 ,670962000 ,3MPR355,43 
228280 ,106377099 ,thedangercarlosdanger,40 
228300 ,803735178 ,Liskowa,1650 
228300 ,178388709 ,VixTheReindeer,371 
228380 ,75132763 ,foxmccloud_tv,5605 
228380 ,50380178 ,MajHerbHead,2551 
228380 ,83214428 ,MrFun01,2240 
228380 ,137097809 ,RandomRob,2179 
228380 ,430627014 ,FFFBomb,1432 
228380 ,84078209 ,lycanthropytv,1410 
228380 ,229897360 ,PhiniksPlays,1408 
228380 ,95919593 ,Twisty03,1349 
228380 ,70412193 ,DinoDaddow,1213 
228380 ,38548807 ,izboca,1097 
228380 ,181208242 ,WCPOTGaming,1094 
228380 ,635983134 ,SpreadEagleFugitive,888 
228380 ,75625953 ,Flink_HD,867 
228380 ,161856156 ,Brogen67,611 
228380 ,697575442 ,Der_Kranzler,590 
228380 ,485696283 ,DatSimDude,515 
228380 ,78797892 ,EinfachMory,416 
228380 ,124164112 ,The_Asylum_WF,410 
228380 ,92120399 ,rayray3473,409 
228380 ,753143747 ,BallinlikeStalingrad,381 
228380 ,804624398 ,blick_gamer,368 
228380 ,694182655 ,CapnSterlin,347 
228380 ,58771720 ,milecoupe,341 
228380 ,463557347 ,ickebins_tv,271 
228380 ,87832199 ,TheSatanFIN,243 
228380 ,164235313 ,Jobbus,233 
228380 ,403739941 ,CheesyRider88,230 
228380 ,24602241 ,AilzTheOne,223 
228380 ,694546049 ,dan_jones11,219 
228380 ,154068250 ,iam_Cuse,208 
228380 ,955589401 ,eternal_offical_aka,187 
228380 ,792665922 ,pedroaido,181 
228380 ,636350302 ,OakCliffSal,104 
228380 ,76549091 ,Adsrobin,96 
228380 ,31838914 ,ExiledSwift,83 
228380 ,67210125 ,Postalbuffalo69,79 
228380 ,76970868 ,KgPausA,48 
228380 ,1040440696 ,mr_bombastic1995,34 
230410 ,31557216 ,Warframe,2099852 
230410 ,62502182 ,NeoNess007,114993 
230410 ,110848956 ,Guapeeee,41441 
230410 ,175824928 ,VoidFissureBR,41044 
230410 ,93300843 ,sneeziu,38025 
230410 ,280008937 ,soymistergamer,37732 
230410 ,21475421 ,BDLG,33387 
230410 ,124915175 ,Kirarahime,31259 
230410 ,48000997 ,griddark,30562 
230410 ,42850948 ,Leamxp,28980 
230410 ,108491208 ,Gaz_TTV,28285 
230410 ,121972251 ,Aungelecette,27951 
230410 ,55123057 ,agayguyplays,27946 
230410 ,40073744 ,depths,27008 
230410 ,31971054 ,eduiy16,26558 
230410 ,29724997 ,VVhite_Angel,26145 
230410 ,75918719 ,Devildogg1983,25219 
230410 ,600872143 ,Akari,24022 
230410 ,75120424 ,TheGamio,21453 
230410 ,23396531 ,Flare_Eyes,21155 
230410 ,176311733 ,TheKengineer,20975 
230410 ,191946998 ,YourLuckyClover,19205 
230410 ,130633728 ,Disfusional,16711 
230410 ,70641788 ,TheRagingterror,16676 
230410 ,413423508 ,KenshinWF,15428 
230410 ,111045901 ,Dan_Robson,15283 
230410 ,119504502 ,L1fewater,15218 
230410 ,101417772 ,Morgenstern,14771 
230410 ,90424075 ,SerdarSARI,14631 
230410 ,86036995 ,Jaemz,14226 
230410 ,123858856 ,pandaahhhhh,13875 
230410 ,79397314 ,QueenMisrule,13854 
230410 ,132349933 ,SnootyDeath,13810 
230410 ,42227716 ,Sherpa,13683 
230410 ,42938369 ,CorydanJade,13626 
230410 ,49654132 ,KroximatuZ,13476 
230410 ,54055499 ,Sullimain,13325 
230410 ,95178769 ,LadyTheLaddy,12801 
230410 ,48301751 ,BigJimID,12699 
230410 ,94537451 ,Sabuuchi,11950 
230410 ,146107779 ,UncleCatTH,11400 
230410 ,117216007 ,Sharlazard,11125 
230410 ,152255212 ,Mylah,10916 
230410 ,28367817 ,AdikDarkCero,10238 
230410 ,475764812 ,captnooob,10224 
230410 ,132545726 ,Clawed,10108 
230410 ,666388562 ,blackstorm_92,9840 
230410 ,161537665 ,JosetteSwan,9763 
230410 ,93072548 ,kalon75,9685 
230410 ,35634025 ,LushenAZN,9500 
230820 ,72549568 ,DaedalicEntertainment,1905 
230820 ,159324521 ,BlaufuchsLP,988 
230820 ,22818088 ,Tigerkiller93,826 
230820 ,456603086 ,jessyliebtschwarz,127 
230840 ,71818675 ,SadfaceSteve,1786 
232090 ,92831451 ,JonasDegnemark,5391 
232090 ,234459721 ,AoiVR,2931 
232090 ,481689164 ,Jessyjbr,2597 
232090 ,207854276 ,Digitamer,2399 
232090 ,591889653 ,illethP,1200 
232090 ,479863659 ,carinhadochurros,1065 
232090 ,78838996 ,ZeroTheAdorkable,1001 
232090 ,91864998 ,165Entertainment,887 
232090 ,137205154 ,Lucifer995,723 
232090 ,150084116 ,PoliceDom,707 
232090 ,128347994 ,lya_v_kube,589 
232090 ,440058123 ,col_moro,578 
232090 ,44229058 ,JacksonBetta,551 
232090 ,32235359 ,ZeElmo,455 
232090 ,30091112 ,korandel_vt,439 
232090 ,443168380 ,RazumDZ,388 
232090 ,81761264 ,just_jake_91,384 
232090 ,24114637 ,LaMeZz,360 
232090 ,767164627 ,SeekingUnemployment,343 
232090 ,450267260 ,1upcosmic,336 
232090 ,408151140 ,BorisTheAnimalTTV,302 
232090 ,819705021 ,bamaxnation21,255 
232090 ,71935915 ,CodeTheVoid,238 
232090 ,177506124 ,MetalChris88,231 
232090 ,482925065 ,Bloody_Kryo,218 
232090 ,159304154 ,ewilychan,211 
232090 ,417801238 ,TheShadow7357,193 
232090 ,140630193 ,felixflach0912,183 
232090 ,238426717 ,DuceBrickinson,138 
232090 ,787464783 ,Schisma28,138 
232090 ,126955739 ,セット_ダガーの人 (setto0414),126 
232090 ,486851086 ,Sussy_rabbit18,114 
232090 ,124831392 ,LunchboxGami,103 
232090 ,584841648 ,crowbarsforarms,95 
232090 ,102397458 ,Guldior_,93 
232090 ,126445390 ,dragonbeardnick,90 
232090 ,455523963 ,playrussian68,38 
232090 ,925090568 ,ShinkiBest2hu,16 
232430 ,269366219 ,narayane_,2666 
232430 ,470353255 ,jasminecantplay,374 
232430 ,80376677 ,stablepaddock,356 
232430 ,430807903 ,LadyofLeaves,91 
232430 ,595227317 ,jakiss2,88 
232430 ,1088674161 ,sapphichavoc,10 
232790 ,94849595 ,FireGiggles,972 
233450 ,105863899 ,West_Goat,1773 
233450 ,39173917 ,BlitzFalcon,1075 
233450 ,685164304 ,SchekiChan,309 
233450 ,122442555 ,KenSilla,304 
233450 ,932857024 ,criffnsean,280 
233450 ,130514892 ,Bornious,147 
233450 ,1084613140 ,BucurCADI,146 
233450 ,1089484869 ,Pazar_Keyfi,96 
233450 ,401824201 ,Tyler___J,91 
233740 ,672819928 ,ItsBeerOClockYo,107 
234140 ,6692212 ,Zaranyzerak,3504 
234140 ,62361374 ,Farsoth,2325 
234140 ,486387568 ,Amaral_YT,1035 
234140 ,191009773 ,BaunilhaTV,936 
234140 ,134076704 ,MinutemanMedia,874 
234140 ,114002065 ,JokingDrake13,745 
234140 ,536929931 ,orangechavt,701 
234140 ,492811110 ,LautyDogg_,570 
234140 ,151283147 ,ZeusWolfGaming,489 
234140 ,113394896 ,PapperBoy77,354 
234140 ,126155462 ,Jonasan666,338 
234140 ,262997153 ,ChefGamerARG,264 
234140 ,533583407 ,phoenixgaming738,244 
234140 ,410510358 ,taytor_bug,195 
234140 ,604194028 ,Gerold_Violence_Blemson,171 
234140 ,28043889 ,ryan_verniere_live,169 
234140 ,249592478 ,Keemo_P_Lotor,135 
234140 ,973657803 ,Makoff1995,116 
234140 ,626865835 ,derektheboomerman,106 
234140 ,97614923 ,Kieran_GT86,97 
234140 ,703934389 ,madara_plaay,79 
234140 ,864668842 ,baxterjones55,79 
234140 ,415313556 ,OldManBrowny,41 
234140 ,60733410 ,KingCopes,17 
234650 ,441619118 ,dissidentKnave,214 
235660 ,108626892 ,true_adant,1243 
236130 ,183669673 ,Joystikawai,818 
236850 ,74547642 ,elBokeron,499026 
236850 ,44132002 ,Arumba07,124012 
236850 ,25270623 ,Florryworry,81813 
236850 ,140873889 ,absoluteHabibi,24817 
236850 ,37304261 ,ZlewikkTV,21490 
236850 ,83644954 ,nasuhdede,10274 
236850 ,68589910 ,masterofroflness,7368 
236850 ,40370642 ,Colruth,7331 
236850 ,200513077 ,clanlegioitalica,6459 
236850 ,42256332 ,LordLambert_,6386 
236850 ,443414294 ,lambdaxx,4841 
236850 ,168054880 ,dum_idiet,4098 
236850 ,113082182 ,rhelmsdeep,3908 
236850 ,95216967 ,rast0s,2867 
236850 ,156814441 ,Poiuymew,1907 
236850 ,946699992 ,ThePlaymakerTTV,1475 
236850 ,542867244 ,qqqqqq7,1306 
236850 ,90824452 ,BertusVideos,1259 
236850 ,1098057559 ,ParaBellumCreative,1247 
236850 ,41790816 ,CruderBadWolf,1195 
236850 ,42112428 ,platypiq,849 
236850 ,71423327 ,NaBihoVv,705 
236850 ,139436347 ,Mastani,622 
236850 ,679871699 ,fuzziehoodie,607 
236850 ,36227574 ,TheDarfish,586 
236850 ,461391618 ,YungBrag,555 
236850 ,745339018 ,LemonCake101,516 
236850 ,457587024 ,keglez1,501 
236850 ,615158143 ,philliefiffla,489 
236850 ,75572980 ,Vagrantversalis,463 
236850 ,36217942 ,Lomethoron,402 
236850 ,182175437 ,NotCerkies,364 
236850 ,52996317 ,Exsecias,358 
236850 ,128540731 ,yetikings,337 
236850 ,511513376 ,asoriegar,332 
236850 ,85968880 ,DeviatedKing,329 
236850 ,22108958 ,Findeath,319 
236850 ,147569042 ,chemscape,297 
236850 ,126247014 ,bomj_s_bagetom,290 
236850 ,237365558 ,Boshaka0,267 
236850 ,159579087 ,Mortus946736,263 
236850 ,165144194 ,Osariik,182 
236850 ,466054623 ,Naea_Stream,150 
236850 ,278025882 ,the_mr_zz,101 
236850 ,123058454 ,Mcyoman,93 
236850 ,736694452 ,HRBroliato,44 
236850 ,124272423 ,Teddygram123,38 
236850 ,169447366 ,NaughtyWorm,35 
236850 ,185461614 ,muzlua,29 
236850 ,206211926 ,a_Susurrus,28 
237630 ,729274137 ,lena_summers,1633 
237930 ,45909168 ,Jenkar12,897 
237930 ,173819221 ,snarkmage,161 
238320 ,99690749 ,Rawesomes,10370 
238320 ,470429222 ,Kreepanx,5443 
238320 ,204241531 ,Emilyxy,3963 
238320 ,139998922 ,Hznacho,2812 
238320 ,750888795 ,Ashmodeux,2516 
238320 ,57249363 ,cassars,1681 
238320 ,245524442 ,zetatonyy,1481 
238320 ,152820775 ,MlleChoka,1354 
238320 ,256858800 ,Danster189,1190 
238320 ,241932353 ,unisiek,1058 
238320 ,731971812 ,stony_ley,945 
238320 ,78378226 ,hittinthehay,858 
238320 ,561397084 ,loanzeraaa,834 
238320 ,994350254 ,kazysded,800 
238320 ,408170763 ,Bams483,751 
238320 ,452011929 ,Madlysie,691 
238320 ,123542559 ,Kometeisball,688 
238320 ,642759334 ,MyboyMatt,668 
238320 ,721215840 ,Vett0chka,656 
238320 ,507887857 ,iHoDx_,621 
238320 ,783670942 ,PolterVine,553 
238320 ,173002964 ,chubyoh,511 
238320 ,636945606 ,MikroRamenik,495 
238320 ,534143625 ,Minerva1937,446 
238320 ,133735312 ,Ki1ngdom,446 
238320 ,462925707 ,TeoriaKaiju,421 
238320 ,264284758 ,Gloomy_Skye,411 
238320 ,764883827 ,kurapiyas,406 
238320 ,883688942 ,MissGuia,367 
238320 ,639142981 ,MayeeGames,365 
238320 ,56422899 ,JaySamz,355 
238320 ,777480879 ,myloticia,341 
238320 ,814741132 ,nekonayah,310 
238320 ,409213691 ,Critte_r,310 
238320 ,545052028 ,unclebushchook,303 
238320 ,730079086 ,FANDuker,301 
238320 ,975999855 ,DatRope,301 
238320 ,128720133 ,7M0N7,291 
238320 ,913323291 ,Po0weer,276 
238320 ,552355658 ,melodyqueenVT,272 
238320 ,880916679 ,bluegalaxxy00,267 
238320 ,64354054 ,DJaneAir,263 
238320 ,816984621 ,galad_gld,260 
238320 ,495932393 ,Shadesiya,259 
238320 ,84002962 ,Zer0GShade,240 
238320 ,772770429 ,Swiftodactil,235 
238320 ,851316995 ,雨桐レイラ (layla_amagiri),233 
238320 ,1023856298 ,TOR1M1,231 
238320 ,194304584 ,jaxmeer,226 
238320 ,764480967 ,weristdieseanna,226 
238460 ,546739018 ,DJHopkins,1968 
238460 ,1024094543 ,onlyfangs_,40 
239140 ,197942233 ,NightFoxKilo,25087 
239140 ,175440723 ,VKunia,13242 
239140 ,474008710 ,atticusshaffervlog,6617 
239140 ,81989950 ,NeyGod_,4583 
239140 ,51545072 ,ItsPaused,4217 
239140 ,569993426 ,RyozoraVT,4056 
239140 ,117323396 ,DrewVRR,3422 
239140 ,178261922 ,tbr_thebluerider,3232 
239140 ,489559514 ,SteelyStreams,2991 
239140 ,126140231 ,Sakura_Ikari,2914 
239140 ,702930051 ,MoonnieVT,2681 
239140 ,107451312 ,LucindaTTV,2016 
239140 ,50625127 ,oBiiG,1582 
239140 ,90993128 ,Smartiz,1300 
239140 ,129334707 ,yoey,1261 
239140 ,861448232 ,alfie_raquel,1226 
239140 ,67345120 ,Eliviia,1206 
239140 ,968594657 ,manetteenmain,1068 
239140 ,59578152 ,Vincentwardzala,1047 
239140 ,106200892 ,ItsMxthicc,808 
239140 ,466705434 ,Gustavotic,795 
239140 ,559371978 ,p4bu3n4,684 
239140 ,630562635 ,ElSandier,608 
239140 ,610932992 ,CriscoTheNarwhal,537 
239140 ,688455366 ,インクです (inc_set),491 
239140 ,181436751 ,roguebhavior,440 
