dlc_g_id ,dlc_id
347000,747670
347160,835730
347440,349050
347620,378400
347620,396960
347620,747900
347730,414710
348240,414620
348360,680760
348540,390470
349240,353060
349270,1187880
349270,1187881
349320,361060
350070,384720
350090,440530
350200,470180
350550,383860
351100,735433
351100,875620
351100,875621
351290,446090
351290,1082370
351320,415070
351320,1441490
351700,505100
351700,2295510
351910,437430
351910,425530
351910,456730
351970,382468
351970,382470
351970,382462
351970,382464
351970,382469
351970,382466
351970,382467
351970,382460
352220,1738900
352400,367870
352400,367871
352400,367872
352780,415430
352780,415431
353090,402990
353090,543610
354160,398470
354160,398471
354160,398472
354160,398473
354230,384060
354240,357800
354740,433020
354740,433021
354860,2121700
355050,367810
355240,444390
355270,355290
355310,449370
355370,630590
355530,368820
356170,362440
356400,541800
356570,530180
356570,554790
356570,554791
356650,1770640
356650,1866620
356910,383990
357650,411850
358090,368060
358090,368061
358090,380910
358090,372510
358090,372511
358090,372512
358090,373560
358090,384220
358090,384221
358090,384222
358090,384223
358090,384224
358090,384225
358090,384226
358090,384227
358130,408510
358750,451290
358830,439690
359040,359130
359100,822093
359100,822094
359100,822090
359100,822091
359320,1336350
359320,1496130
359510,1224100
359550,377560
359550,417461
359550,417462
359550,417463
359550,417464
359550,417465
359550,450790
359550,455570
359550,455572
359920,380170
360170,554390
360170,543190
360170,543192
360170,543191
360170,543193
360170,475130
360170,475131
360170,475132
360170,506040
360390,400420
360530,362460
360830,564250
360830,564251
360880,514630
360940,1942750
360940,1567390
361280,539310
361280,804760
361850,1045820
362090,372550
362680,404840
362680,1124030
362830,670560
362860,386890
362940,1214390
362960,651440
362960,707480
362960,647560
362960,611370
362960,612491
363150,506800
363150,430345
363150,430346
363150,430347
363150,430341
363150,430342
363150,430343
363150,430344
363150,430348
363150,430349
363150,430350
363150,430351
363150,412352
363150,428500
363150,428501
363150,506803
363150,556800
363150,573570
363150,573580
363150,506801
363150,506802
363150,579538
363150,579539
363150,579540
363150,579541
363150,583630
363150,583631
363150,583632
363150,583633
363150,583634
363150,589700
363150,583635
363150,648110
363150,648111
363150,648112
363150,648113
363150,612860
363360,648690
363360,1504750
363520,433200
363520,493240
363600,391860
363860,2585980
363860,2586060
364050,387260
364300,370450
364360,455040
364360,534330
364360,455041
364360,534331
364360,551821
364360,551820
364360,404015
364360,506190
364360,404014
364360,404013
364360,404012
364360,404010
364360,404011
364390,436790
365160,612650
365160,886280
365360,1910050
365360,1361280
365360,1067690
365360,961930
365360,732460
365360,365380
365360,1362330
365360,1067750
365360,986090
365450,408710
365450,521840
365450,612210
365660,398520
365800,366130
365810,366450
365810,414360
366510,426060
366910,648710
367080,847540
367080,869140
367270,786890
367450,447410
367520,598190
367520,916000
368070,575301
368070,575300
368070,495950
368070,575291
368070,575290
368070,495951
368070,659970
368070,659971
368080,436420
368140,1243570
368250,368510
368390,687140
368430,544670
368430,544671
368500,371020
368500,405080
368500,407470
368500,407471
368500,407472
368500,407473
368500,407474
368500,407475
368500,452960
368730,681560
368730,681570
368740,437620
368830,430940
369310,421780
369570,381830
369990,1438000
369990,723650
369990,459851
369990,458160
369990,459850
369990,459852
369990,459853
369990,748260
370120,1275900
370120,1318890
370300,387170
370540,381200
370540,381201
370620,1087890
370640,371110
370660,1087870
370670,1087860
370920,379650
370940,461440
371140,800810
371200,528490
371300,372300
371300,372301
371300,372310
371300,371870
371520,429960
371520,758390
371570,715970
371660,453360
371970,1010821
371970,1010820
371970,470540
372780,411150
373360,377540
373480,1236440
373650,558880
373650,560240
373770,1211900
374030,498020
374040,1176870
374040,1046050
374040,1085410
374040,837990
374040,617100
374040,851870
374040,918540
374040,617090
374040,851860
374040,617120
374040,617110
374040,617140
374320,442010
374320,506970
374320,506971
375480,1599010
375480,1408660
375480,2206120
375520,376230
375530,1293080
375530,1650120
375750,632190
375820,1273200
375910,416480
375910,441720
375910,500370
375910,526040
375950,378710
376300,419470
376300,419471
376300,419472
376300,419473
376300,419474
376300,419475
376300,419476
376300,419477
376300,419478
376300,419479
376300,419930
376300,419931
376300,419932
376300,419933
376300,419934
376300,419935
376300,419936
376300,419937
376300,419938
376300,419939
376300,419940
376300,419941
376300,419942
376300,419943
376300,419944
376300,419945
376300,419946
376300,419947
376300,419948
376300,419949
376300,419960
376300,419961
376300,419962
376300,419963
376300,419964
376300,419965
376300,419966
376410,449080
376520,506620
377080,463090
377160,598110
377160,540810
377160,404090
377160,435881
377160,480631
377160,480630
377160,490650
377160,435880
377160,435870
377670,417260
377860,387920
377860,387921
377860,442100
377860,442101
377870,572380
377870,572381
377870,572382
377870,540680
377870,540681
377870,540682
377870,496970
377870,496971
377870,496972
377870,428603
377870,428604
377870,428605
377870,428600
377870,428601
377870,428602
377870,431350
377900,412430
377950,1207660
377970,408260
377970,383680
377970,556420
378370,431430
378370,508800
378610,494420
379210,988620
379210,988621
379430,1033890
379430,977420
379430,921950
379430,883150
379430,768530
379430,1052530
379430,794220
379430,801980
379430,836890
379430,836910
379430,836920
379430,836930
379430,836900
379610,1449460
380600,2922540
380600,2922530
380600,423369
380600,1200349
380600,1200348
380600,496432
380600,730618
380600,730616
380600,730617
380600,1804840
380600,1200341
380600,1804849
380600,1804844
380600,1200342
380600,1200346
380600,1200344
380600,730614
380600,1000710
380600,730619
380600,1000711
380600,1000713
380600,1000712
380600,591986
380600,1000719
380600,496438
380600,1200343
380600,496439
380600,1804842
380600,591971
380600,1804843
380600,1804848
380600,1200345
380600,496431
380600,1000715
380600,591984
380600,1804846
380600,730611
380600,422473
380600,1804841
380600,1000714
380600,591985
380600,1804845
380600,730615
380600,2654610
380600,730612
380600,730613
380600,1200347
380600,1200340
380600,1000716
380600,1000717
380600,1000718
380600,423366
380600,423365
380600,423364
380600,423363
380600,423368
380600,591983
380600,423367
380600,730610
380660,516370
381210,2958440
381210,2922730
381210,2661270
381210,2661250
381210,2526530
381210,2526540
381210,2526550
381210,2656010
381210,1135280
381210,2515990
381210,2469400
381210,2399750
381210,2102730
381210,1899750
381210,1734080
381210,1634040
381210,1622941
381210,1622940
381210,530711
381210,700282
381210,1009821
381210,750381
381210,700280
381210,1089270
381210,1324970
381210,661770
381210,509060
381210,573940
381210,627510
381210,492140
381320,456560
382050,477890
382050,549750
382260,845580
382260,845581
382260,845582
382490,1547020
383080,390650
383080,390651
383080,390652
383080,390653
383080,390654
383080,390655
383080,390656
383080,390657
383080,390658
383080,390659
383080,393020
383080,393021
383080,393022
383080,393023
383080,393024
383080,393025
383080,393026
383080,393040
383080,393041
383080,393042
383080,393043
383120,2765930
383230,463630
383460,425330
383580,743290
383840,1252890
383870,435910
384000,401380
384000,401390
384000,401391
384280,387160
384480,429920
384680,453260
386180,2692540
386180,2692550
386180,2620900
386180,2470520
386180,2127180
386180,2126140
386180,1792900
386180,1637471
386180,1637530
386180,1585870
386180,1437610
386180,1193840
386180,893760
386180,783870
386180,887050
386180,1049120
386180,1076740
386180,1141790
386180,1034510
386180,1356210
386180,1276340
386180,1254240
386180,1158240
386180,960290
386180,809740
386180,643800
386180,1558690
386180,1563120
386180,1894060
386180,1946901
386180,1946903
386180,1953610
386180,1968801
386180,2720570
386180,2839920
386260,412000
386260,437660
386260,461200
386260,524990
386260,574280
386260,736450
386260,1048360
386260,1735800
386360,387440
386360,969590
386360,1615501
386360,1820080
386360,1937190
386360,2007720
386360,2188020
386360,2691160
386360,2691170
386360,2691180
386480,414110
386480,457720
386620,713690
386740,408550
387100,437360
387100,1071750
387240,672800
387240,672810
387290,465980
387290,466390
388060,405450
388410,417380
388800,392670
388800,396990
388880,433430
389140,1137940
389140,863520
389140,1174880
389140,1608540
390030,602440
390030,602441
390330,552850
390340,450000
390340,450001
390560,640040
390560,1221900
390560,1222760
390610,393510
390680,461060
390710,492820
390710,492821
390710,492822
390710,1502440
390710,1558810
390710,1558820
390710,1665560
390930,394040
391220,505540
391220,418800
391220,418810
391220,418790
391220,419110
391220,418680
391220,418690
391220,418700
391220,418710
391220,418750
391220,418760
391220,418770
391220,418780
391250,392840
391640,602330
391720,493530
391720,550210
391730,432800
392000,429460
392000,429461
392000,429462
392000,486770
392070,403140
392110,1523730
392110,1275500
392110,1275570
392110,1275580
392110,1128540
392110,988440
392110,949081
392110,949080
392110,806780
392110,813410
392110,813420
392110,733140
392110,921010
392110,841000
392110,806920
392110,751830
392110,751831
392110,751832
392110,751840
392110,785060
392110,1521000
392940,404930
392940,425380
393460,492620
393520,802860
394360,2695150
394360,2183930
394360,1880650
394360,1877010
394360,1348661
394360,1579991
394360,1579992
394360,1086480
394360,1086481
394360,1348660
394360,1158100
394360,815460
394360,584141
394360,461800
394360,1317230
394360,1317250
394360,2981720
394430,783280
394540,458400
395470,631610
395550,399110
396230,396250
396280,543330
396280,579320
396280,663420
396480,411030
396640,428140
396680,506120
396930,422280
397060,1054730
397060,880520
397060,880521
397060,939940
397060,947950
397060,1083830
397060,1083831
397060,1083832
397060,1083833
397330,1857700
397330,1972490
397900,2305860
397900,2305850
397900,915590
397900,1331280
397900,1024050
397900,915591
397900,906060
397900,865210
397900,862610
397900,842000
397900,819240
397900,797240
397900,716790
398000,1857710
398980,399020
398980,399021
398990,2050340
399070,425710
399780,402690
400180,509030
400280,810010
400280,1000890
400280,1000910
400280,2158340
400360,455250
400450,521010
400910,532021
400910,1015050
400910,431621
400910,431620
400910,1528990
400910,1455340
400910,547660
400910,2265110
400910,1455350
401190,408100
401190,408101
401190,408102
401190,431190
401190,431191
401190,434940
401190,434941
401190,434942
401190,434943
401190,434944
401290,441760
401290,764600
401680,513800
401690,436460
401760,1390610
401760,1390620
402040,464580
402120,435240
402130,1299740
402150,443780
402310,449480
402340,459890
402530,455740
402560,1040500
402560,869241
402560,1392020
402560,414237
402560,984160
402560,414230
402560,414233
402560,414234
402560,1419840
402560,869240
402560,948570
402560,839400
402560,1370810
402560,1359610
402560,1351910
402560,948572
402560,931791
402560,1391810
402560,984161
402560,1040501
402560,1350800
402560,931790
402560,414231
402560,1351420
402560,414238
402560,414232
402560,948571
402560,409570
402560,1391930
402560,1348420
402560,1419900
402560,984162
402560,414236
402560,414235
402560,988180
402560,1217910
402560,1352110
402560,1351920
402620,958870
402620,995610
402620,2131690
402620,2131691
402620,2131692
402620,2131693
402880,822080
402880,925110
403070,403080
403970,545070
404170,494270
404170,552640
404170,552641
404170,552642
404170,552643
404180,452900
404200,651530
404200,1078030
404200,2272460
404590,1342510
404960,803240
405310,418220
405310,418221
405310,422480
405310,426860
405310,439500
405310,439501
405310,446520
405310,449390
405310,449391
405310,449392
405310,449393
405310,449394
405970,457560
406130,444820
406220,575190
406290,558480
406970,564030
407130,1065400
407130,1485420
407340,432510
407840,493610
408000,425500
408640,471870
408960,730750
409450,435450
409560,450070
409720,525720
409730,464180
410320,410780
410320,411380
410320,464200
410320,464201
410320,464202
410320,464203
410320,464204
410320,464205
410320,464206
410320,464220
410320,473440
410320,473441
410320,473442
410320,473443
410320,473444
410320,473445
410320,473446
410320,473447
410340,1020100
410340,2019790
410340,1891780
410670,435340
410740,2149150
411300,732860
411310,443740
411970,763590
411980,992180
412020,889920
412020,889921
412020,924220
412490,443470
413030,429810
413150,440820
413500,473410
413710,498760
413710,659930
414340,862810
414370,593040
414530,1780910
414530,1651120
414530,1150320
414530,1050780
414530,995030
414530,825090
414530,546370
414530,546371
414530,546372
414530,546373
414530,546374
414530,602750
414740,707080
414740,720860
414740,804050
415200,736770
415200,639680
415200,559430
415200,568380
415200,551810
415590,578340
415590,874800
415910,459670
415910,604890
416110,428320
416190,425750
416190,425910
416190,425920
416190,425930
416190,425940
416190,420340
416550,420810
416550,436710
416830,820590
417200,811230
417310,449990
417910,559860
417910,572310
417910,572311
418180,527010
418180,651020
418180,746820
418180,1073630
418240,556900
418240,571410
418250,620680
418340,522120
418340,580830
418340,580831
418340,580832
418340,580833
418340,954100
418340,954101
418340,954102
418340,954103
418440,427750
418460,1062590
418460,1042390
418460,1074650
418460,737270
418460,737272
418460,794345
418460,794343
418460,794340
418460,794341
418460,794342
418460,794344
418460,629750
418530,1435650
418670,529470
418670,522750
420000,788430
420110,445680
420110,947660
420110,1088340
420290,594184
420520,1172490
420770,454110
421170,1172420
421170,1233840
421660,538720
421660,895250
421660,895260
421810,464720
422110,574400
422510,1008730
422610,587740
422810,847750
423490,549970
423490,549971
423490,562820
423590,554340
423610,446350
423640,1673970
423640,1936820
423640,1936821
423640,1936822
423640,1936823
423640,1936824
423640,2065600
423640,2065601
423640,2333210
423770,425130
423880,425120
424010,427790
424280,826650
424370,1192450
424370,1254730
424590,537230
425240,692140
425340,449570
427100,2294410
427100,1635100
427100,2294411
427100,2294412
427100,2294413
427100,1847550
427100,1446990
427100,1446991
427100,1140660
427100,1370010
427100,1471310
427100,1140661
427100,1154770
427100,1250730
427100,1140662
427100,654120
427100,1121030
427100,569700
427100,1026740
427100,724420
427100,724440
427100,1158120
427100,1121090
427100,937720
427100,612261
427100,686280
427100,729490
427100,612260
427250,462170
427250,482420
427290,728850
427520,436090
427660,455560
427660,455561
427660,455562
427730,1229040
427760,975930
427860,461020
427860,491740
427860,864080
427930,710730
427930,456880
427930,476560
427930,459590
427930,498730
427930,531750
427930,428710
427930,780240
428180,493850
428370,485810
428550,449360
428830,455030
428880,459750
428880,430050
428900,453330
429300,989900
429300,867860
429390,429820
429390,429870
429390,429871
429390,429872
429390,719260
429620,577630
429620,581950
429620,581951
429620,582230
429620,804980
429660,525430
429660,528050
429660,528051
429660,528052
429660,528053
429660,528055
429660,528056
429660,528057
429660,528058
429660,565210
429660,565220
429660,565230
429660,565240
429660,565250
430170,430370
430290,473100
430960,642240
430960,1172890
430960,1578780
431230,448270
431240,2456990
431240,2456991
431240,2366470
431240,2246730
431240,2130860
431240,2073740
431240,1901922
431240,1901921
431240,1901920
431240,1277570
431240,564170
431240,2591390
431240,2710860
431240,2710870
431240,2863570
431280,944160
431650,579730
431700,677250
431700,688460
431700,791580
431830,602060
431840,1273910
431940,1266000
432100,529010
432100,526531
432100,526530
432100,526520
432100,526532
432100,492320
432350,971600
433170,1171460
433400,436990
433920,434950
434000,449950
434170,577810
434310,503660
434650,1415420
434650,522620
434880,571250
435100,579740
435150,715950
435150,880640
435150,1247270
435360,691520
435360,711510
435800,455670
435970,470000
435970,485010
436110,443400
436320,730210
437610,1155040
437610,1155041
437630,884030
437630,884031
438140,438150
438140,440030
438140,440040
438140,440050
438140,499550
438140,500080
438140,616500
438140,683990
438140,683991
438140,683992
438140,683993
438140,683994
438140,1032410
438140,1175130
438140,1279210
438140,1279211
438140,1642120
438140,1797640
438140,1797641
438140,1797642
438140,1797643
438430,464270
438430,464290
438430,464300
438430,464310
438430,464320
438430,491550
438430,526670
438480,451160
439420,581940
439550,463190
439770,930790
440310,802980
440340,488530
440640,1302040
440640,1309930
440650,712900
440810,446882
440810,446880
440810,451241
440880,2899520
441050,506600
442080,533600
442080,533601
442080,533602
442080,565000
442080,565001
442080,565002
442080,565090
442080,606320
442080,606321
442080,668040
442080,668050
442080,668060
442120,1849550
442120,1450220
442120,1203510
442120,1167870
442120,1086760
442120,1044440
442120,984180
442120,947000
442120,931640
442120,836820
442120,782110
442120,750060
442120,715110
442120,646668
442120,646670
442120,657431
442120,657430
442120,646660
442120,646661
442120,646662
442120,646663
442120,657421
442120,657420
442120,657422
442120,718800
442120,646664
442120,646665
442120,646666
442120,646667
442120,646669
442120,646671
442120,646672
442120,646673
442120,657423
442120,657424
442140,442510
443110,747430
443110,975380
443110,753520
443110,753510
443110,753500
443110,753480
443110,753470
443110,753460
443110,825640
443110,825650
443110,825660
443110,825670
443110,825680
443110,825690
443110,825700
443110,825710
443110,826960
443110,826980
443110,826990
443110,827030
443110,827070
443110,827080
443110,827090
443110,827150
443110,827160
443110,827180
443110,827680
443110,827690
443110,827700
443110,827710
443110,827720
443110,828830
443110,828840
443110,1827620
443110,1827621
443110,1827622
443110,1830420
443110,1830421
443110,1830422
443110,1830423
443110,1830424
443110,1830425
443110,1830426
443110,1830427
443110,1830428
443250,538690
443570,504970
443880,583670
444170,444610
444170,444611
444200,2446220
444200,1072561
444200,1153560
444200,1072562
444200,1174470
444200,1713900
444200,2091070
444200,1579090
444550,458810
444710,493150
444720,463600
444770,459110
444770,731100
444770,731101
444770,1516630
444930,974400
444930,538760
444930,2127000
444930,1843040
444930,1728730
444930,1669210
444930,1597540
444930,1549470
444930,1467010
444930,1418860
444930,1377690
444930,1333510
444930,1259110
444930,1210090
444930,1194440
444930,1210091
444930,1273630
444930,953800
444930,486190
444930,1159530
444930,1130690
444930,1093410
444930,1083100
444930,1029680
444930,1029820
444930,1012010
444930,991730
444930,970630
444930,929520
444930,907420
444930,907421
444930,876970
444930,876971
444930,765830
444930,859500
444930,859430
444930,830650
444930,814100
444930,794170
444930,771110
444930,753120
444930,731080
444930,699090
444930,690660
444930,673320
444930,645250
444930,623790
444930,613520
444930,605430
444930,570120
444930,555360
444930,478030
444930,478031
444930,478032
444930,478033
444930,478034
444930,478035
444930,478036
444930,478037
444930,478038
444930,478039
444930,478040
444930,478041
444930,478042
444930,478043
444930,478044
444930,478045
444930,478046
444930,478047
444930,478048
444930,478049
444930,478050
444930,478051
444930,478052
444930,478053
444930,478054
444930,478055
444930,478056
444930,478057
444930,478058
444930,485140
444930,485141
444930,485142
444930,485143
444930,485144
444930,485145
444930,485146
444930,999070
445020,914840
445190,592820
445190,593370
446120,867780
446390,464510
446390,464511
446390,464512
446390,464513
446390,464520
446390,464521
446390,464522
446390,464523
446390,464524
446390,464525
446390,467030
446390,467031
446390,467032
446390,467033
446390,467034
446390,467035
446390,467036
446390,467037
446390,467038
446390,467039
446390,467040
446390,467041
446390,467042
446390,467043
446390,467044
446390,467045
446390,467046
446390,467047
446390,467048
446390,467049
446390,467050
446390,467051
446390,482220
446390,482221
446390,482222
446390,482223
446390,482224
446550,580661
446550,580660
446600,549110
446600,549111
446600,549112
446600,549113
446810,601190
447210,597690
447820,610400
448510,530060
448720,464860
448720,500860
448850,954030
448850,857880
448850,884970
448850,1119750
449140,472490
449140,614180
449450,584790
449730,572780
451020,712630
451340,715070
451340,773500
451340,2900730
451570,481490
451570,489780
451760,490260
451760,490270
451760,943720
451760,1412300
452060,641430
452060,767570
452420,466530
452450,501150
452450,501151
453090,1129050
453090,1353170
453090,1004340
453100,469050
453340,454450
453350,455900
453690,584180
453790,454740
453790,887430
453810,509200
453990,509050
454250,534930
454250,534931
454250,695580
454380,462550
454650,2161560
454650,2377310
454650,2161540
454650,1544340
454650,1744080
454650,1507380
454650,1108460
454650,1108461
454650,740160
454650,740141
454650,740143
454650,740142
454650,739282
454650,739281
454650,507510
454650,508403
454650,508402
454650,508401
454650,508400
454650,2814240
454650,2023140
454650,1999190
454650,953020
454650,740140
454650,508405
454900,465530
455100,944090
455310,1001260
455310,999150
455310,1123700
455310,1182540
455820,858980
455820,858970
455980,847760
455980,1089940
455980,2416090
456170,656420
456180,822300
456670,748680
456670,862450
456670,945450
456670,969730
457140,1452490
457140,1244160
457570,499650
457570,546690
457680,458740
457730,1016130
457730,731130
458380,957610
458490,650390
458520,541630
458920,631690
459090,552360
459820,948680
459830,937600
460060,888700
460060,888701
460060,938450
460060,948250
460150,460260
460700,475210
460930,832700
460930,573830
460930,573831
460930,573832
461810,562890
461810,562891
462620,579090
462770,643390
463070,470870
463270,488750
463270,614080
464060,721620
464150,806010
464150,865260
464340,625350
464340,673500
464920,1816780
464920,1658001
464920,1658000
464920,1498760
464920,1657990
464920,1497160
464920,952890
464920,1042360
464920,801670
464920,952892
464920,952891
464920,801710
464920,801690
464920,801650
465020,469520
465060,473110
465100,1226650
465100,1226770
465200,1232750
465490,1641980
465520,526410
465520,526411
465780,494570
465840,1940720
466130,686970
466130,686980
466130,686990
466130,687000
466130,687010
466130,687020
466130,687030
466130,687040
466130,687050
466130,687060
466130,687070
466130,687080
466130,687090
466130,687100
466130,687110
466130,687120
466130,687130
466130,687150
466130,687160
466130,687170
466130,687180
466130,687190
466130,687200
466130,687210
466130,687220
466130,687230
466130,688280
466130,688290
466130,688300
466130,688310
466130,742660
466130,742670
466130,742680
466130,742690
466130,762290
466130,762300
466130,762310
466130,762320
466130,762330
466130,762340
466130,762350
466160,733170
466270,1994610
466270,1624290
466270,1078020
466270,893630
466270,744920
466270,670870
466270,590860
466270,566720
466270,629830
466270,980550
466300,613230
466560,888650
466560,971630
466560,1036760
466560,1088640
466560,1223060
466560,1401490
466560,1644210
466560,1876990
466560,2138500
466560,1236370
466560,2228200
466560,2515460
466560,2658730
466560,2946220
466630,1236790
466630,2061990
466770,1398760
466860,1121390
466860,949610
466860,851270
466860,851271
466860,851272
466860,851273
466860,851274
466860,851312
466860,851313
466860,851278
466860,851275
466860,851318
466920,489970
466920,489971
466920,489972
466920,489973
466920,489974
466920,489975
466920,489976
466920,489977
466920,489978
466920,490410
466920,490411
466920,490412
466940,555770
467360,544980
467520,506100
467520,510120
467520,582150
467520,783910
467710,1160660
467710,1160661
467710,1160662
467710,1160663
467710,1169800
467710,1169801
467960,778190
468050,527170
468170,2721480
468310,473420
469600,2162190
469600,562150
469800,1472450
469800,1707110
469800,1707111
469800,1707112
469800,1904700
469800,2731050
470060,489950
470220,1903460
470220,1557490
470220,1246520
470220,560940
470220,560941
470220,571810
470220,1599770
470220,1755710
470270,703160
470310,1284900
470310,1345800
470310,1466120
470310,1856390
470310,1856370
470310,2168550
470310,2569740
470310,2670390
470310,2168560
470310,2168561
470310,2168562
470310,2168563
470310,2168564
470310,2168565
470310,2168566
470310,2168567
470310,2168568
470310,2168580
470310,2168581
470310,2168582
470580,730850
471010,744870
471010,744871
471550,1224240
471920,508270
471920,508271
473460,500850
473460,2774470
473460,3061740
473690,893770
473690,681700
473950,1420390
474210,536590
474210,555420
474750,512620
474750,512621
474750,512622
474960,514800
476020,594060
476020,594100
476600,683100
476650,533570
477160,632870
477870,477880
477870,477881
478980,558370
478980,678220
478980,929680
480430,729850
480490,865670
480640,539591
480640,539595
480640,589021
480640,682600
480640,707090
480640,707240
480640,793650
481110,530730
482300,491290
482300,571850
482300,740640
482400,2456840
484900,645900
484900,685820
485460,509590
485460,907120
485460,911000
485460,911590
485460,958730
485640,544230
485680,635820
485980,599050
485980,635030
485980,938490
486310,2616000
486310,2615970
486310,2615980
486310,2615950
486310,2615990
486310,2615960
486310,506080
486310,815410
486310,1179550
486310,942280
486310,813460
486310,2616010
487000,1851540
487000,768950
487000,793340
487040,619800
487040,619801
487180,508830
487220,516400
487350,534030
488690,557450
488790,564794
488790,564793
488790,564780
488790,564790
488790,564791
488790,564792
488960,538860
489070,523040
489630,2932380
489630,2668040
489630,2399890
489630,2130960
489630,2006870
489630,1788210
489630,1640850
489630,1425820
489630,1330480
489630,1239450
489630,1170010
489630,1084820
489630,995860
489630,961840
489630,870540
489630,870530
489630,870550
489660,516930
489830,1746860
489830,598120
490080,646490
490280,1984640
490450,716840
490930,916690
491420,593990
491420,989480
491420,989500
491420,991580
491530,630850
491950,548850
492150,827730
492150,677150
492150,723620
492150,754590
492150,774301
492720,2938080
492720,2594010
492720,2186250
492720,1631380
492720,1449310
492720,1282350
492720,1259750
492720,1100250
492720,881960
492720,1224940
493340,1092880
493340,1061350
493340,995780
493340,953660
493340,891230
493340,821090
493340,768830
493340,710490
493340,611420
493340,611421
493340,611400
493340,1094160
493490,967230
493540,735330
493840,623010
493840,721100
493840,721101
493840,721102
493840,721103
493840,721104
493840,721105
493840,721106
493840,721107
493840,721108
493840,721109
493840,721110
493840,721111
493840,721112
493840,721113
493840,721114
493840,721115
493840,721116
493840,721117
493840,721118
493840,721119
493840,721130
493840,721131
493840,721132
493840,721133
493840,721140
493840,721141
493840,721142
493840,721143
493840,721144
493840,721145
493840,721146
493840,721147
493840,721148
493840,721149
493840,721150
493840,721151
493840,622990
493840,622991
493840,623000
493840,623020
493900,1241450
493900,711172
493900,711680
493900,711681
493900,824610
493900,975360
493900,1049940
493900,1198940
494360,529030
494430,1023160
495280,506460
495420,1249770
495580,862760
495680,612000
495820,619980
496260,512880
496620,621840
496620,634030
497640,520360
497710,595020
497850,510530
499520,508340
499660,1009420
499660,2110750
499660,2155290
499660,2431010
499890,701270
499890,741470
499890,741710
499890,741711
499890,823810
500260,640910
500320,621960
500320,667710
500320,508810
500670,645890
501220,543640
501220,543660
501300,629930
501320,675080
501480,572530
502500,1966880
502500,1561360
502500,1561361
502500,1561362
502500,1561363
502500,1454770
502500,1421540
502500,1421550
502500,1421551
502500,929106
502500,929102
502500,929101
502500,929100
502500,868312
502500,868311
502500,868310
502500,929103
502500,1692460
502500,1692462
502500,1692463
502500,1692464
502800,576300
502800,582040
502800,588260
502800,588261
502800,588262
502800,588263
502800,588300
502800,588301
502800,588960
502800,588961
502800,588963
502800,588964
503180,1216810
503340,524870
503340,525220
503340,525221
503550,589600
503620,694510
503770,2524910
503860,534590
503940,1479630
503940,1161421
503940,1161420
503940,884143
503940,884142
503940,884141
503940,884140
503940,873880
503940,820930
503940,1341580
504090,621190
504110,756180
504110,756181
504130,536760
504690,1342650
505230,1141960
505230,1080220
505230,1080230
505330,813500
505330,921870
505640,596460
505640,652490
505640,652491
505640,731460
506480,2537400
506510,604430
506510,663820
506510,1037860
507060,571470
507490,1715480
507490,1176130
507490,757510
507490,643910
507490,579270
507490,520645
507490,520642
507490,520643
507490,520644
507490,520640
507490,520641
507490,520646
507490,649310
508440,1270340
508910,521962
508990,511930
509540,571750
509580,862380
510040,520030
510040,676050
510040,727400
510420,962920
510420,962921
510420,962922
510420,962923
510420,962924
510420,962925
510540,511220
510620,667860
510650,709300
510680,839110
511090,572500
511320,516320
511740,537120
511740,537770
511740,537780
511740,537790
511740,539780
511740,539790
511740,539800
511740,539810
511740,539820
511740,539830
511740,539840
511740,539850
511740,539860
511740,539870
511740,539880
511740,539890
511740,539900
511740,539910
511740,539920
511740,539930
511740,539940
511740,539950
511740,539960
511740,539970
512000,817850
512460,2496420
512900,594700
512900,1064720
512900,1285810
513450,556570
513560,540330
513560,1038260
513710,2841840
513710,2371620
513710,1990860
513710,2321800
513710,2517170
513710,2651720
513710,2651740
513710,2651750
513710,919680
513710,1643210
513710,2517160
513910,2130190
515260,1427010
515260,1020290
515260,1065730
515260,1113140
515260,1188040
515260,1270000
515260,1833970
515260,2594530
515260,2790450
516110,1087290
516600,661710
516600,696620
517140,536850
517210,1008670
517630,868424
517630,972350
517630,972351
517630,971760
517630,1087130
517630,1087131
517630,1087123
517630,1087122
517630,1087121
517630,1087120
517630,1028920
517630,868423
517630,868428
517630,868429
517630,868420
517710,762770
517710,728910
517710,580620
517710,627430
517710,627440
517710,570930
517710,573350
517780,677090
518060,638011
518060,638980
518060,638981
518060,639000
518060,639001
518060,638010
518060,813380
518060,816980
518060,816981
518060,816982
518790,2869680
518790,2383430
518790,2167630
518790,2631430
518790,2701860
518790,2532370
518790,2199075
518790,2199072
518790,2199015
518790,2199012
518790,2198095
518790,2198092
518790,2198025
518790,2197822
518790,2198015
518790,2198012
518790,2197812
518790,2299780
518790,2198874
518790,2198872
518790,2198870
518790,2064720
518790,1931910
518790,1843410
518790,1776430
518790,1608440
518790,1546670
518790,1463090
518790,1316840
518790,1252750
518790,1179710
518790,1164110
518790,1146830
518790,1108410
518790,1093700
518790,1076850
518790,1052690
518790,1028270
518790,986850
518790,939840
518790,894600
518790,854070
518790,766870
518790,695680
518790,630940
518790,622450
518790,1011280
518790,767380
518790,706150
518790,640230
518790,619790
518790,602310
518790,1070170
518790,1433620
518790,1450350
519860,994820
519860,1846130
519860,2717300
520150,622690
520440,1223860
520440,631560
520440,550333
520440,550334
520440,550335
520440,631550
520440,631551
520440,631554
520440,631552
520440,631553
520440,550330
520440,550331
520440,550332
